股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1519,207000,1.0954,206000,1.1765,華城,1000,-0.08,False,False,916.0,
2059,136000,2.7906,135000,2.83,川湖,1000,-0.04,False,False,3405.0,3575.0
2308,274000,2.2882,273000,2.4587,台達電,1000,-0.17,False,False,1475.0,1455.0
2317,341000,0.4012,329000,0.4247,鴻海,12000,-0.02,False,False,203.0,
2330,557000,5.9144,556000,6.5114,台積電,1000,-0.6,False,False,1840.0,1850.0
2344,413000,0.2891,383000,0.3013,華邦電,30000,-0.01,False,False,110.0,
2345,538000,4.9098,493000,4.8492,智邦,45000,0.06,False,False,1610.0,1590.0
2360,328000,3.0027,316000,3.0402,致茂,12000,-0.04,False,False,1585.0,
2368,122000,0.7037,61000,0.3438,金像電,61000,0.36,False,False,988.0,1005.0
2383,303000,5.026,302000,5.0128,台光電,1000,0.01,False,False,2810.0,2890.0
2408,2381000,3.5532,2380000,4.0382,南亞科,1000,-0.48,False,False,234.0,260.0
2449,552000,1.0011,532000,1.0563,京元電子,20000,-0.06,False,False,308.0,316.0
2486,1154000,1.0663,1153000,1.1553,一詮,1000,-0.09,False,False,155.0,
3017,347000,4.0132,335000,3.81,奇鋐,12000,0.2,False,False,2050.0,2015.0
3037,1250000,4.1684,1206000,4.3001,欣興,44000,-0.13,False,False,554.0,581.0
3105,504000,1.0254,504000,0.9992,穩懋,0,0.03,False,False,344.0,
3163,635000,3.3458,612000,3.3409,波若威,23000,0.0,False,False,912.0,
3189,452013,0.9949,252013,0.5662,景碩,200000,0.43,False,False,380.0,383.5
3324,52000,0.3193,50000,0.3166,雙鴻,2000,0.0,False,False,1065.0,1070.0
3529,61000,0.9715,21000,0.3518,力旺,40000,0.62,False,False,2700.0,
3533,331000,3.8566,231000,2.7195,嘉澤,100000,1.14,False,False,2065.0,2030.0
3653,44000,0.9849,14000,0.3425,健策,30000,0.64,False,False,3850.0,3900.0
3661,38000,0.7023,37000,0.7506,世芯-KY,1000,-0.05,False,False,3375.0,3220.0
3665,129000,1.2735,128000,1.3298,貿聯-KY,1000,-0.06,False,False,1825.0,1720.0
4749,252000,1.322,243000,1.3833,新應材,9000,-0.06,False,False,875.0,
5274,27000,1.8674,26000,1.9732,信驊,1000,-0.11,False,False,11750.0,12050.0
5289,163000,1.2489,157000,1.2354,宜鼎,6000,0.01,False,False,1205.0,
5347,2530000,1.7062,2529000,1.8812,世界,1000,-0.18,False,False,116.0,117.5
5439,193000,0.3229,186000,0.3144,高技,7000,0.01,False,False,306.0,
6223,184000,3.8706,177000,4.0641,旺矽,7000,-0.19,False,False,3860.0,3665.0
6274,110000,0.3687,110000,0.359,台燿,0,0.01,False,False,554.0,584.0
6442,164000,1.8167,124000,1.4102,光聖,40000,0.41,False,False,2045.0,
6515,105000,4.3452,101000,4.483,穎崴,4000,-0.14,False,False,7930.0,7210.0
6531,345000,1.091,245000,0.8615,愛普*,100000,0.23,False,False,553.0,
6584,279000,0.731,236000,0.6021,南俊國際,43000,0.13,False,False,502.0,
6669,53000,1.1453,51000,1.1992,緯穎,2000,-0.05,False,False,3805.0,3765.0
6781,194000,1.1134,193000,1.2161,AES-KY,1000,-0.1,False,False,1100.0,
6805,58000,0.6574,56000,0.6334,富世達,2000,0.02,False,False,2000.0,1975.0
7751,267000,2.5362,256000,2.463,竑騰,11000,0.07,False,False,1615.0,
7769,133000,3.1756,128000,3.4466,鴻勁,5000,-0.27,False,False,4105.0,
8021,534920,0.7982,515920,0.8262,尖點,19000,-0.03,False,False,264.5,
8046,840000,2.7047,810000,2.8234,南電,30000,-0.12,False,False,541.0,561.0
8210,168000,0.8601,167000,0.9137,勤誠,1000,-0.05,False,False,912.0,892.0
8299,396000,4.4549,395000,4.7959,群聯,1000,-0.34,False,False,1915.0,1960.0
8358,748000,1.1548,721000,1.2122,金居,27000,-0.06,False,False,245.5,269.0
8996,628000,3.4278,606000,3.5466,高力,22000,-0.12,False,False,911.0,951.0
