股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,8679000,1.38,8479000,1.39,南亞,200000,-0.01,False,False,61.1,59.0
1319,574000,0.14,573000,0.15,東陽,1000,-0.01,False,False,95.6,96.8
1560,518000,0.43,517000,0.46,中砂,1000,-0.03,False,False,317.0,321.0
2059,178000,1.6,177000,1.87,川湖,1000,-0.27,False,False,3460.0,3815.0
2308,2259000,5.73,1959000,5.06,台達電,300000,0.67,False,False,973.0,932.0
2317,4787000,2.77,4575000,2.86,鴻海,212000,-0.09,False,False,222.0,225.5
2327,1000,0.0,1000,0.0,國巨*,0,0.0,False,False,229.0,235.0
2330,2351000,8.64,2231000,8.9,台積電,120000,-0.26,False,False,1410.0,1440.0
2345,1988000,5.28,1888000,5.36,智邦,100000,-0.08,False,False,1020.0,1025.0
2354,3807000,0.64,3806000,0.69,鴻準,1000,-0.05,False,False,64.8,65.2
2357,1000,0.0,1000,0.0,華碩,0,0.0,False,False,603.0,601.0
2368,3858000,6.25,3738000,6.55,金像電,120000,-0.3,False,False,622.0,633.0
2383,1633000,6.27,1561000,6.59,台光電,72000,-0.32,False,False,1475.0,1525.0
2439,1000,0.0,1000,0.0,美律,0,0.0,False,False,100.5,103.0
2449,5619000,3.18,5619000,3.56,京元電子,0,-0.38,False,False,217.5,229.0
2454,623000,2.35,21000,0.08,聯發科,602000,2.27,False,False,1445.0,1395.0
2884,1010,0.0,1010,0.0,玉山金,0,0.0,False,False,30.55,30.35
3008,1000,0.01,1000,0.01,大立光,0,0.0,False,False,2180.0,2205.0
3017,1826000,6.37,1726000,6.57,奇鋐,100000,-0.2,False,False,1340.0,1375.0
3037,1000,0.0,1000,0.0,欣興,0,0.0,False,False,197.0,186.5
3044,93000,0.07,93000,0.08,健鼎,0,-0.01,False,False,303.5,306.0
3045,1000,0.0,1000,0.0,台灣大,0,0.0,False,False,107.0,108.0
3081,351000,0.48,331000,0.48,聯亞,20000,0.0,False,False,530.0,528.0
3211,490000,0.35,469000,0.34,順達,21000,0.01,False,False,277.5,265.0
3217,172000,0.07,172000,0.08,優群,0,-0.01,False,False,166.0,167.0
3231,3955000,1.45,3955000,1.58,緯創,0,-0.13,False,False,141.0,144.5
3515,1002000,0.65,1001000,0.7,華擎,1000,-0.05,False,False,249.0,251.5
3533,246000,0.82,245000,0.89,嘉澤,1000,-0.07,False,False,1275.0,1310.0
3583,1000,0.0,1000,0.0,辛耘,0,0.0,False,False,310.0,316.5
3653,556000,4.06,536000,4.31,健策,20000,-0.25,False,False,2800.0,2905.0
3661,148000,1.27,140000,1.28,世芯-KY,8000,-0.01,False,False,3290.0,3305.0
3665,1460848,6.09,1400848,6.25,貿聯-KY,60000,-0.16,False,False,1600.0,1610.0
3711,611000,0.36,561000,0.36,日月光投控,50000,0.0,False,False,224.5,229.5
3715,1581000,0.48,1511000,0.5,定穎投控,70000,-0.02,False,False,116.0,118.5
4958,1736000,0.67,1656000,0.67,臻鼎-KY,80000,0.0,False,False,147.5,145.5
5274,1000,0.02,1000,0.02,信驊,0,0.0,False,False,6915.0,7315.0
5347,715000,0.17,684000,0.17,世界,31000,0.0,False,False,91.5,90.5
5536,496000,0.87,495000,0.95,聖暉*,1000,-0.08,False,False,671.0,696.0
6139,950000,1.09,930000,1.17,亞翔,20000,-0.08,False,False,440.5,455.5
6191,2968000,0.99,2828000,1.03,精成科,140000,-0.04,False,False,128.0,131.5
6223,791000,4.44,761000,4.78,旺矽,30000,-0.34,False,False,2155.0,2270.0
6274,3356000,3.63,3336000,4.07,台燿,20000,-0.44,False,False,415.0,440.0
6510,242000,1.14,242000,1.29,精測,0,-0.15,False,False,1810.0,1920.0
6515,84000,0.56,121000,0.95,穎崴,-37000,-0.39,False,False,2550.0,2830.0
6669,551000,6.36,527000,6.67,緯穎,24000,-0.31,False,False,4430.0,4570.0
6805,831000,3.43,781000,3.4,富世達,50000,0.03,False,False,1585.0,1570.0
8210,1066000,2.53,1036000,2.76,勤誠,30000,-0.23,False,False,911.0,963.0
8299,1000,0.0,1000,0.0,群聯,0,0.0,False,False,1105.0,1120.0
8358,1184000,0.7,1184000,0.75,金居,0,-0.05,False,False,227.5,230.0
8996,1000,0.0,1000,0.0,高力,0,0.0,False,False,514.0,515.0
