股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
2059,293000.0,4.1361,293000,4.1384,川湖,0,-0.0,False,False,6865.0,6620.0
2303,2000000.0,0.597,2000000,0.5989,聯電,0,-0.0,False,False,145.5,140.0
2308,344000.0,1.5808,344000,1.6293,台達電,0,-0.05,False,False,2150.0,2155.0
2327,1566000.0,3.2859,1566000,3.1598,國巨*,0,0.13,False,False,1080.0,984.0
2330,1706000.0,8.6764,1706000,8.6963,台積電,0,-0.02,False,False,2410.0,2385.0
2337,1343000.0,0.4625,1343000,0.4749,旺宏,0,-0.01,False,False,169.0,161.5
2345,977000.0,5.198,977000,5.2292,智邦,0,-0.03,False,False,2435.0,2495.0
2360,50000.0,0.2377,200000,0.9876,致茂,-150000,-0.75,False,False,2310.0,2230.0
2368,945000.0,2.7607,945000,2.6995,金像電,0,0.06,False,False,1355.0,1370.0
2383,563000.0,6.2428,563000,6.1224,台光電,0,0.12,False,False,5600.0,5200.0
2454,406000.0,3.8613,406000,3.9322,聯發科,0,-0.07,False,False,4390.0,4460.0
2455,2753000.0,2.5126,2753000,2.371,全新,0,0.14,False,False,416.0,428.0
3008,260000.0,2.8525,260000,2.6838,大立光,0,0.17,False,False,5195.0,5145.0
3017,1009000.0,5.0885,1009000,5.079,奇鋐,0,0.01,False,False,2400.0,2365.0
3037,2097000.0,4.418,2097000,4.3693,欣興,0,0.05,False,False,968.0,988.0
3105,1949000.0,2.157,1949000,2.0408,穩懋,0,0.12,False,False,528.0,519.0
3189,440013.0,0.6624,440013,0.5999,景碩,0,0.06,False,False,724.0,706.0
3260,358000.0,0.3175,358000,0.317,威剛,0,0.0,False,False,423.0,416.0
3264,72000.0,0.0324,72000,0.0336,欣銓,0,-0.0,False,False,232.5,211.5
3363,300000.0,0.4382,300000,0.4504,上詮,0,-0.01,False,False,712.0,685.0
3443,311000.0,3.3656,311000,3.2499,創意,0,0.12,False,False,4860.0,5075.0
3491,1000.0,0.0033,1000,0.0033,昇達科,0,0.0,False,False,1560.0,1550.0
3583,566000.0,0.9981,566000,0.9821,辛耘,0,0.02,False,False,889.0,827.0
3653,214000.0,1.8207,214000,1.7203,健策,0,0.1,False,False,3965.0,3990.0
3661,262000.0,2.4135,262000,2.4011,世芯-KY,0,0.01,False,False,4380.0,4320.0
3665,955000.0,4.2562,955000,4.3001,貿聯-KY,0,-0.04,False,False,2100.0,2090.0
3711,1629000.0,2.0668,1629000,2.0482,日月光投控,0,0.02,False,False,613.0,595.0
5289,98000.0,0.3876,98000,0.4069,宜鼎,0,-0.02,False,False,1930.0,1855.0
6139,250000.0,0.4296,250000,0.4311,亞翔,0,-0.0,False,False,823.0,806.0
6187,1220000.0,3.0047,1220000,2.9539,萬潤,0,0.05,False,False,1235.0,1155.0
6223,326000.0,4.4629,326000,4.4625,旺矽,0,0.0,False,False,6415.0,6420.0
6515,145000.0,2.9219,145000,3.0627,穎崴,0,-0.14,False,False,9450.0,9450.0
6584,2204000.0,2.881,2204000,2.8368,南俊國際,0,0.04,False,False,625.0,613.0
6805,109000.0,0.3986,109000,0.3993,富世達,0,-0.0,False,False,1755.0,1715.0
7734,56000.0,0.4,56000,0.3829,印能科技,0,0.02,False,False,3615.0,3350.0
7751,375000.0,1.1635,375000,1.1509,竑騰,0,0.01,False,False,1485.0,1455.0
7769,91000.0,1.4223,91000,1.4225,鴻勁,0,-0.0,False,False,6975.0,7330.0
8021,1501000.0,1.7348,1501000,1.6514,尖點,0,0.08,False,False,543.0,542.0
8046,0.0,0.0,718000,1.3755,南電,-718000,-1.38,False,True,874.0,885.0
8299,445000.0,2.211,445000,2.2447,群聯,0,-0.03,False,False,2530.0,2330.0
8996,1630000.0,5.2659,1630000,4.7776,高力,0,0.49,False,False,1590.0,1515.0
