股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1519,207000,1.0111,207000,1.0149,華城,0,-0.0,False,False,894.0,926.0
2059,142000,2.7077,142000,2.7817,川湖,0,-0.07,False,False,3615.0,3615.0
2308,274000,2.2402,275000,2.1656,台達電,-1000,0.07,False,False,1515.0,1550.0
2317,342000,0.3608,342000,0.3711,鴻海,0,-0.01,False,False,200.5,200.0
2330,607000,5.9074,607000,6.1144,台積電,0,-0.21,False,False,1840.0,1845.0
2344,513000,0.2657,513000,0.284,華邦電,0,-0.02,False,False,96.0,98.2
2345,520000,4.6218,539000,4.6045,智邦,-19000,0.02,False,False,1675.0,1685.0
2360,362000,3.1029,362000,2.9816,致茂,0,0.12,False,False,1640.0,1625.0
2368,222000,1.0796,222000,1.0971,金像電,0,-0.02,False,False,918.0,922.0
2383,316000,4.7422,316000,4.7219,台光電,0,0.02,False,False,2945.0,2845.0
2408,2382000,2.8459,2382000,2.87,南亞科,0,-0.02,False,False,225.5,226.5
2449,552000,0.84,552000,0.8555,京元電子,0,-0.02,False,False,288.0,288.5
2486,1204000,0.9812,1204000,0.9782,一詮,0,0.0,False,False,147.5,154.5
3017,362000,4.0099,362000,3.9184,奇鋐,0,0.09,False,False,2275.0,2100.0
3037,1250000,3.3363,1250000,3.2,欣興,0,0.14,False,False,502.0,506.0
3105,904000,1.6427,904000,1.5772,穩懋,0,0.07,False,False,358.5,344.5
3163,662000,3.1358,662000,3.091,波若威,0,0.04,False,False,809.0,898.0
3189,447013,0.8288,447013,0.7973,景碩,0,0.03,False,False,351.5,351.5
3324,54000,0.2948,54000,0.302,雙鴻,0,-0.01,False,False,985.0,1035.0
3443,65000,0.8485,65000,0.9061,創意,0,-0.06,False,False,2540.0,2475.0
3529,66000,0.9695,66000,0.9311,力旺,0,0.04,False,False,2925.0,2785.0
3533,336000,3.8105,336000,3.6557,嘉澤,0,0.15,False,False,2270.0,2150.0
3653,98000,2.0393,98000,2.1543,健策,0,-0.12,False,False,3940.0,3945.0
3661,58000,0.9637,58000,1.0038,世芯-KY,0,-0.04,False,False,3065.0,3150.0
4749,504000,2.382,504000,2.4206,新應材,0,-0.04,False,False,887.0,896.0
4991,500000,1.1525,500000,1.1061,環宇-KY,0,0.05,False,False,442.0,437.0
5274,28000,1.6985,28000,1.7,信驊,0,-0.0,False,False,11550.0,11500.0
5289,88000,0.4711,88000,0.4789,宜鼎,0,-0.01,False,False,916.0,1015.0
5347,2230000,1.4586,2230000,1.4024,世界,0,0.06,False,False,117.0,124.0
5439,201000,0.3042,201000,0.3081,高技,0,-0.0,False,False,301.0,287.0
6223,192000,3.7979,192000,3.9215,旺矽,0,-0.12,False,False,3655.0,3750.0
6274,225000,0.6883,225000,0.6774,台燿,0,0.01,False,False,606.0,580.0
6442,304000,3.4075,304000,3.2737,光聖,0,0.13,False,False,2080.0,2125.0
6515,109000,4.8584,109000,4.9682,穎崴,0,-0.11,False,False,8145.0,8450.0
6531,359000,0.9676,359000,1.0009,愛普*,0,-0.03,False,False,509.0,511.0
6584,458000,1.3722,458000,1.3764,南俊國際,0,-0.0,False,False,558.0,568.0
6669,65000,1.2891,65000,1.3475,緯穎,0,-0.06,False,False,3465.0,3760.0
6781,194000,1.1512,194000,1.1768,AES-KY,0,-0.03,False,False,1075.0,1125.0
6805,119000,1.1957,119000,1.2152,富世達,0,-0.02,False,False,1905.0,1905.0
7751,279000,2.3105,279000,2.3523,竑騰,0,-0.04,False,False,1620.0,1570.0
7769,139000,2.8338,139000,2.8777,鴻勁,0,-0.04,False,False,3850.0,3865.0
8021,557920,0.7283,557920,0.7172,尖點,0,0.01,False,False,256.5,247.5
8046,840000,2.3926,840000,2.2953,南電,0,0.1,False,False,569.0,540.0
8210,169000,0.8058,169000,0.8163,勤誠,0,-0.01,False,False,903.0,904.0
8299,396000,3.6032,396000,3.7135,群聯,0,-0.11,False,False,1650.0,1725.0
8358,1548000,1.8535,748000,0.922,金居,800000,0.93,False,False,249.5,227.0
8996,655000,2.8331,655000,2.8141,高力,0,0.02,False,False,845.0,820.0
