股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,1803000.0,0.31,1000.0,0.0,南亞,1802000,0.31,False,False,53.8,49.8
1319,573000.0,0.18,573000.0,0.18,東陽,0,0.0,False,False,97.5,97.0
1560,516000.0,0.52,516000.0,0.53,中砂,0,-0.01,False,False,308.0,310.5
2059,207000.0,2.54,231000.0,2.92,川湖,-24000,-0.38,False,False,3775.0,3855.0
2308,1939000.0,6.03,1939000.0,6.15,台達電,0,-0.12,False,False,958.0,967.0
2317,4226000.0,3.46,4006000.0,3.3,鴻海,220000,0.16,False,False,252.0,251.0
2327,1000.0,0.0,1000.0,0.0,國巨*,0,0.0,False,False,243.5,230.5
2330,1894000.0,8.97,1894000.0,9.17,台積電,0,-0.2,False,False,1460.0,1475.0
2344,1000.0,0.0,1000.0,0.0,華邦電,0,0.0,False,False,64.2,64.8
2345,1665000.0,5.3,1665000.0,5.37,智邦,0,-0.07,False,False,980.0,983.0
2354,3805000.0,0.85,3805000.0,0.89,鴻準,0,-0.04,False,False,68.7,70.9
2357,1000.0,0.0,1000.0,0.0,華碩,0,0.0,False,False,633.0,647.0
2368,3150000.0,5.8,3150000.0,5.66,金像電,0,0.14,False,False,567.0,548.0
2383,1222000.0,5.45,1222000.0,5.39,台光電,0,0.06,False,False,1375.0,1345.0
2439,1000.0,0.0,1000.0,0.0,美律,0,0.0,False,False,113.0,112.5
2449,5007000.0,3.5,5007000.0,3.46,京元電子,0,0.04,False,False,215.5,210.5
2454,1000.0,0.0,1000.0,0.0,聯發科,0,0.0,False,False,1245.0,1245.0
2884,1010.0,0.0,1010.0,0.0,玉山金,0,0.0,False,False,30.1,30.2
3008,1000.0,0.01,1000.0,0.01,大立光,0,0.0,False,False,2235.0,2235.0
3017,1442000.0,7.0,1442000.0,7.12,奇鋐,0,-0.12,False,False,1495.0,1505.0
3037,1000.0,0.0,1000.0,0.0,欣興,0,0.0,False,False,178.5,167.5
3045,1000.0,0.0,1000.0,0.0,台灣大,0,0.0,False,False,108.5,111.0
3211,468000.0,0.42,468000.0,0.43,順達,0,-0.01,False,False,278.0,280.0
3217,0.0,0.0,1000.0,0.0,優群,-1000,0.0,False,True,,186.0
3231,3954000.0,1.85,3954000.0,1.8,緯創,0,0.05,False,False,144.0,139.0
3376,76000.0,0.05,76000.0,0.05,新日興,0,0.0,False,False,188.5,190.5
3406,734000.0,1.06,734000.0,1.0,玉晶光,0,0.06,False,False,445.5,415.0
3515,1000000.0,0.92,1000000.0,0.93,華擎,0,-0.01,False,False,283.5,283.0
3533,244000.0,0.99,244000.0,1.0,嘉澤,0,-0.01,False,False,1245.0,1250.0
3583,1000.0,0.0,1000.0,0.0,辛耘,0,0.0,False,False,324.5,322.5
3653,433000.0,3.48,361000.0,2.68,健策,72000,0.8,False,False,2475.0,2265.0
3661,301000.0,3.44,301000.0,3.48,世芯-KY,0,-0.04,False,False,3525.0,3520.0
3665,1329848.0,6.93,1293848.0,6.37,貿聯-KY,36000,0.56,False,False,1605.0,1500.0
3711,1000.0,0.0,1000.0,0.0,日月光投控,0,0.0,False,False,231.5,227.0
3715,967000.0,0.41,488000.0,0.19,定穎投控,479000,0.22,False,False,130.5,119.0
4770,1000.0,0.0,1000.0,0.0,上品,0,0.0,False,False,227.0,231.5
4958,1655000.0,0.81,1655000.0,0.78,臻鼎-KY,0,0.03,False,False,151.0,144.5
4966,1000.0,0.0,1000.0,0.0,譜瑞-KY,0,0.0,False,False,663.0,652.0
5274,56000.0,1.15,56000.0,1.06,信驊,0,0.09,False,False,6335.0,5760.0
5347,1000.0,0.0,1000.0,0.0,世界,0,0.0,False,False,92.5,92.5
5536,494000.0,1.1,368000.0,0.77,聖暉*,126000,0.33,False,False,683.0,640.0
6139,227000.0,0.31,227000.0,0.31,亞翔,0,0.0,False,False,415.5,410.0
6191,2323000.0,0.92,2323000.0,0.91,精成科,0,0.01,False,False,122.5,119.0
6223,571000.0,3.34,571000.0,3.22,旺矽,0,0.12,False,False,1800.0,1720.0
6274,2533000.0,3.3,2533000.0,3.38,台燿,0,-0.08,False,False,401.5,407.0
6472,1000.0,0.0,0.0,0.0,保瑞,1000,0.0,True,False,629.0,
6669,429000.0,6.21,429000.0,6.42,緯穎,0,-0.21,False,False,4460.0,4560.0
6805,609000.0,2.95,609000.0,3.06,富世達,0,-0.11,False,False,1495.0,1530.0
8210,1021000.0,3.35,1021000.0,3.38,勤誠,0,-0.03,False,False,1010.0,1010.0
8299,597000.0,2.55,597000.0,2.58,群聯,0,-0.03,False,False,1315.0,1315.0
8996,63000.0,0.11,63000.0,0.11,高力,0,0.0,False,False,555.0,522.0
