股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1519,204000.0,1.2965,204000,1.2981,華城,0,-0.0,False,False,909.0,921.0
2059,134000.0,3.1116,134000,3.0427,川湖,0,0.07,False,False,3320.0,3365.0
2308,396000.0,3.7848,504000,4.7655,台達電,-108000,-0.98,False,False,1360.0,1385.0
2317,325000.0,0.481,325000,0.4811,鴻海,0,-0.0,False,False,216.5,214.5
2330,556000.0,7.1557,556000,7.2335,台積電,0,-0.08,False,False,1845.0,1865.0
2344,379000.0,0.285,379000,0.2851,華邦電,0,-0.0,False,False,117.0,109.0
2345,488000.0,4.782,488000,5.0689,智邦,0,-0.29,False,False,1390.0,1420.0
2360,313000.0,3.3047,313000,3.2296,致茂,0,0.08,False,False,1450.0,1530.0
2368,60000.0,0.3871,60000,0.3772,金像電,0,0.01,False,False,909.0,935.0
2383,299000.0,5.5813,299000,5.3654,台光電,0,0.22,False,False,2585.0,2705.0
2408,2379000.0,3.9072,2379000,3.9324,南亞科,0,-0.03,False,False,261.5,238.0
2449,932000.0,1.9005,932000,1.9297,京元電子,0,-0.03,False,False,288.0,295.5
2486,1150000.0,1.2062,1150000,1.0992,一詮,0,0.11,False,False,148.0,152.0
3017,331000.0,4.2599,331000,4.2834,奇鋐,0,-0.02,False,False,1830.0,1865.0
3037,1193000.0,4.1822,1193000,3.9522,欣興,0,0.23,False,False,549.0,508.0
3163,612000.0,3.7503,612000,3.5523,波若威,0,0.2,False,False,960.0,888.0
3189,237013.0,0.5193,237013,0.4727,景碩,0,0.05,False,False,337.0,317.5
3324,0.0,0.0,226000,1.6378,雙鴻,-226000,-1.64,False,True,1035.0,1055.0
3529,21000.0,0.3593,21000,0.3579,力旺,0,0.0,False,False,2555.0,2480.0
3533,228000.0,2.7534,164000,2.043,嘉澤,64000,0.71,False,False,1685.0,1750.0
3653,14000.0,0.3135,14000,0.3323,健策,0,-0.02,False,False,3390.0,3245.0
3661,37000.0,0.8145,37000,0.8465,世芯-KY,0,-0.03,False,False,3125.0,3190.0
3665,217000.0,2.381,217000,2.4487,貿聯-KY,0,-0.07,False,False,1645.0,1590.0
4749,240000.0,1.5319,240000,1.6282,新應材,0,-0.1,False,False,933.0,925.0
5274,26000.0,1.883,26000,1.8833,信驊,0,-0.0,False,False,10295.0,10495.0
5289,157000.0,1.0996,157000,1.116,宜鼎,0,-0.02,False,False,1060.0,1015.0
5347,2501000.0,1.9675,2501000,1.8556,世界,0,0.11,False,False,116.0,114.0
5439,126000.0,0.2391,126000,0.2295,高技,0,0.01,False,False,274.0,275.0
6223,175000.0,4.2871,175000,4.3602,旺矽,0,-0.07,False,False,3565.0,3550.0
6274,0.0,0.0,238000,0.7432,台燿,-238000,-0.74,False,True,503.0,497.5
6442,124000.0,1.4461,124000,1.4463,光聖,0,-0.0,False,False,1735.0,1690.0
6515,100000.0,4.3371,100000,4.3688,穎崴,0,-0.03,False,False,6160.0,6285.0
6531,245000.0,0.8977,245000,0.8209,愛普*,0,0.08,False,False,528.0,531.0
6584,136000.0,0.3646,136000,0.3623,南俊國際,0,0.0,False,False,391.0,388.5
6669,50000.0,1.4043,50000,1.4096,緯穎,0,-0.01,False,False,4005.0,4070.0
6781,191000.0,1.3246,191000,1.3314,AES-KY,0,-0.01,False,False,1005.0,1005.0
6805,55000.0,0.6661,55000,0.6984,富世達,0,-0.03,False,False,1750.0,1755.0
7751,166000.0,1.5178,166000,1.518,竑騰,0,-0.0,False,False,1400.0,1325.0
7769,127000.0,3.4618,127000,3.791,鴻勁,0,-0.33,False,False,4075.0,3950.0
8021,509920.0,0.8568,509920,0.8323,尖點,0,0.02,False,False,236.0,243.5
8046,160000.0,0.5686,160000,0.5173,南電,0,0.05,False,False,566.0,515.0
8210,165000.0,1.0179,165000,1.0032,勤誠,0,0.01,False,False,888.0,894.0
8299,394000.0,4.894,394000,4.9219,群聯,0,-0.03,False,False,1980.0,1800.0
8358,713000.0,1.1882,713000,1.1269,金居,0,0.06,False,False,250.0,241.5
8996,599000.0,3.7161,599000,3.791,高力,0,-0.07,False,False,925.0,899.0
