股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,2000,0.0,1000,0.0,南亞,1000,0.0,False,False,79.3,85.0
1319,1499000,0.2,1498000,0.21,東陽,1000,-0.01,False,False,92.0,95.0
1326,2000,0.0,1000,0.0,台化,1000,0.0,False,False,43.55,46.900001525878906
1802,5996000,0.51,5996000,0.57,台玻,0,-0.06,False,False,57.4,63.70000076293945
1815,2000,0.0,1000,0.0,富喬,1000,0.0,False,False,103.5,112.5
2002,4924000,0.14,4924000,0.15,中鋼,0,-0.01,False,False,19.2,20.049999237060547
2059,2000,0.01,1000,0.0,川湖,1000,0.01,False,False,3170.0,3280.0
2308,3203000,5.97,3133000,6.23,台達電,70000,-0.26,False,False,1255.0,1340.0
2313,2000,0.0,1000,0.0,華通,1000,0.0,False,False,211.0,224.5
2327,7937000,3.05,7499000,3.12,國巨*,438000,-0.07,False,False,259.0,280.5
2330,3333000,9.23,3072000,8.82,台積電,261000,0.41,False,False,1865.0,1935.0
2345,2660000,5.16,2660000,5.61,智邦,0,-0.45,False,False,1305.0,1420.0
2357,3000,0.0,2000,0.0,華碩,1000,0.0,False,False,500.0,521.0
2368,2947000,3.1,2887000,3.28,金像電,60000,-0.18,False,False,709.0,766.0
2383,1809000,5.88,1809000,6.23,台光電,0,-0.35,False,False,2190.0,2320.0
2404,567000,0.84,537000,0.81,漢唐,30000,0.03,False,False,1000.0,1015.0
2439,3000,0.0,2000,0.0,美律,1000,0.0,False,False,82.7,87.80000305175781
2449,2976000,1.23,2676000,1.21,京元電子,300000,0.02,False,False,278.0,305.0
2454,201000,0.51,1000,0.0,聯發科,200000,0.51,False,False,1720.0,1815.0
3008,5000,0.02,4000,0.01,大立光,1000,0.01,False,False,2305.0,2450.0
3017,2502000,6.5,2402000,6.4,奇鋐,100000,0.1,False,False,1750.0,1795.0
3037,5952000,3.69,5952000,4.09,欣興,0,-0.4,False,False,417.0,463.0
3045,3000,0.0,2000,0.0,台灣大,1000,0.0,False,False,108.0,108.5
3211,1565000,0.68,1515000,0.69,順達,50000,-0.01,False,False,292.0,309.0
3217,353000,0.08,346000,0.08,優群,7000,0.0,False,False,150.0,153.5
3324,156000,0.23,106000,0.17,雙鴻,50000,0.06,False,False,972.0,1080.0
3376,1395000,0.4,1368000,0.43,新日興,27000,-0.03,False,False,192.0,211.0
3533,2000,0.0,1000,0.0,嘉澤,1000,0.0,False,False,1495.0,1660.0
3583,3000,0.0,2000,0.0,辛耘,1000,0.0,False,False,339.5,364.5
3653,973000,4.16,954000,4.3,健策,19000,-0.14,False,False,2880.0,3040.0
3661,568000,2.63,567000,2.82,世芯-KY,1000,-0.19,False,False,3120.0,3355.0
3665,2079848,4.97,2019848,4.93,貿聯-KY,60000,0.04,False,False,1610.0,1645.0
3711,302000,0.15,2000,0.0,日月光投控,300000,0.15,False,False,327.5,359.5
4979,1219000,0.76,1219000,0.84,華星光,0,-0.08,False,False,418.5,464.5
5274,104000,1.34,102000,1.4,信驊,2000,-0.06,False,False,8655.0,9255.0
5536,2000,0.0,1000,0.0,聖暉*,1000,0.0,False,False,638.0,688.0
6139,1689000,1.26,1679000,1.34,亞翔,10000,-0.08,False,False,504.0,539.0
6191,3378000,0.49,3328000,0.52,精成科,50000,-0.03,False,False,96.9,105.0
6223,1059000,4.18,1039000,4.4,旺矽,20000,-0.22,False,False,2660.0,2855.0
6274,4965000,3.62,4965000,3.96,台燿,0,-0.34,False,False,490.5,538.0
6488,1285000,0.86,787000,0.51,環球晶,498000,0.35,False,False,448.5,433.5
6510,293000,1.47,288000,1.53,精測,5000,-0.06,False,False,3370.0,3580.0
6515,236000,1.59,232000,1.63,穎崴,4000,-0.04,False,False,4525.0,4730.0
6669,756000,4.39,756000,4.65,緯穎,0,-0.26,False,False,3910.0,4145.0
6805,1124000,2.75,1124000,2.94,富世達,0,-0.19,False,False,1645.0,1760.0
8046,4559000,3.05,4559000,3.38,南電,0,-0.33,False,False,450.0,500.0
8210,1633000,2.13,1593000,2.16,勤誠,40000,-0.03,False,False,880.0,912.0
8299,871000,2.21,1615000,4.21,群聯,-744000,-2.0,False,False,1705.0,1755.0
8358,1864000,0.73,1827000,0.72,金居,37000,0.01,False,False,262.0,264.5
8996,1000,0.0,1000,0.0,高力,0,0.0,False,False,749.0,831.0
