股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,1000,0.0,1787000,0.36,南亞,-1786000,-0.36,False,False,42.2,43.0
1560,510000,0.73,510000,0.76,中砂,0,-0.03,False,False,313.0,315.5
2059,190000,3.37,190000,3.37,川湖,0,0.0,False,False,3860.0,3770.0
2308,1181000,5.84,1122000,5.65,台達電,59000,0.19,False,False,1075.0,1070.0
2317,4573000,5.26,4573000,5.31,鴻海,0,-0.05,False,False,250.0,246.5
2327,627000,0.71,627000,0.73,國巨*,0,-0.02,False,False,246.0,248.5
2330,1342000,9.1,1342000,9.36,台積電,0,-0.26,False,False,1475.0,1480.0
2344,1000,0.0,1000,0.0,華邦電,0,0.0,False,False,54.0,50.9
2345,1325000,5.88,1325000,6.0,智邦,0,-0.12,False,False,965.0,962.0
2354,3284000,1.07,3284000,1.08,鴻準,0,-0.01,False,False,70.8,69.7
2357,1000,0.0,1000,0.0,華碩,0,0.0,False,False,709.0,714.0
2368,2023000,3.93,2023000,3.89,金像電,0,0.04,False,False,422.5,408.0
2383,910000,5.25,910000,4.99,台光電,0,0.26,False,False,1255.0,1165.0
2439,1000,0.0,1000,0.0,美律,0,0.0,False,False,101.0,104.0
2449,3979000,3.45,3979000,3.52,京元電子,0,-0.07,False,False,188.5,188.0
2454,1000,0.01,1000,0.01,聯發科,0,0.0,False,False,1315.0,1335.0
2884,1010,0.0,1010,0.0,玉山金,0,0.0,False,False,30.0,30.3
3008,1000,0.01,1000,0.01,大立光,0,0.0,False,False,2220.0,2250.0
3017,1259000,7.52,1259000,7.06,奇鋐,0,0.46,False,False,1300.0,1190.0
3037,1000,0.0,1000,0.0,欣興,0,0.0,False,False,162.5,163.5
3045,1000,0.0,1000,0.0,台灣大,0,0.0,False,False,111.5,111.0
3211,410000,0.62,410000,0.62,順達,0,0.0,False,False,327.0,320.5
3217,1000,0.0,1000,0.0,優群,0,0.0,False,False,179.0,180.0
3231,3248000,2.21,3248000,2.24,緯創,0,-0.03,False,False,148.0,146.5
3376,790000,0.76,988000,1.0,新日興,-198000,-0.24,False,False,210.0,215.5
3406,727000,1.42,727000,1.47,玉晶光,0,-0.05,False,False,423.5,430.0
3515,960000,1.45,960000,1.45,華擎,0,0.0,False,False,327.5,320.0
3533,239000,1.52,239000,1.62,嘉澤,0,-0.1,False,False,1385.0,1435.0
3583,1000,0.0,1000,0.0,辛耘,0,0.0,False,False,351.5,358.0
3653,290000,2.89,290000,2.92,健策,0,-0.03,False,False,2165.0,2135.0
3661,167000,2.35,167000,2.41,世芯-KY,0,-0.06,False,False,3065.0,3065.0
3665,1199848,7.97,1199848,7.74,貿聯-KY,0,0.23,False,False,1445.0,1370.0
3711,1000,0.0,1000,0.0,日月光投控,0,0.0,False,False,203.0,202.5
4770,1000,0.0,1000,0.0,上品,0,0.0,False,False,246.0,248.0
4958,1582000,1.21,1582000,1.27,臻鼎-KY,0,-0.06,False,False,166.5,170.5
4966,1000,0.0,1000,0.0,譜瑞-KY,0,0.0,False,False,761.0,778.0
5274,35000,0.85,35000,0.85,信驊,0,0.0,False,False,5300.0,5135.0
5347,1000,0.0,1000,0.0,世界,0,0.0,False,False,99.5999984741211,102.5
5536,215000,0.72,215000,0.73,聖暉*,0,-0.01,False,False,727.0,723.0
6139,1000,0.0,1000,0.0,亞翔,0,0.0,False,False,438.5,424.5
6191,1511000,0.75,1511000,0.77,精成科,0,-0.02,False,False,108.5,107.5
6223,598000,5.53,556000,5.11,旺矽,42000,0.42,False,False,2010.0,1950.0
6274,1920000,3.03,1920000,3.06,台燿,0,-0.03,False,False,343.5,338.5
6472,1000,0.0,1000,0.0,保瑞,0,0.0,False,False,638.0,635.0
6515,1000,0.01,1000,0.01,穎崴,0,0.0,False,False,2395.0,2475.0
6669,224000,4.21,224000,4.28,緯穎,0,-0.07,False,False,4085.0,4055.0
6805,564000,3.7,564000,3.72,富世達,0,-0.02,False,False,1425.0,1400.0
8210,831000,3.45,831000,3.22,勤誠,0,0.23,False,False,904.0,822.0
8299,159000,0.75,139000,0.63,群聯,20000,0.12,False,False,1025.0,968.0
8996,105000,0.27,105000,0.26,高力,0,0.01,False,False,549.0,533.0
