股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,4519000,0.53,4519000,0.54,南亞,0,-0.01,False,False,57.5,58.1
1319,1574000,0.31,1574000,0.31,東陽,0,0.0,False,False,96.6,95.9
2059,232000,1.74,232000,1.77,川湖,0,-0.03,False,False,3690.0,3710.0
2308,2532000,4.93,2532000,4.96,台達電,0,-0.03,False,False,956.0,955.0
2313,4685000,0.94,4685000,0.95,華通,0,-0.01,False,False,98.8,99.0
2317,7423000,3.41,7423000,3.41,鴻海,0,0.0,False,False,225.5,224.0
2327,1000,0.0,1000,0.0,國巨*,0,0.0,False,False,224.0,222.5
2330,3146000,9.68,3146000,9.66,台積電,0,0.02,False,False,1510.0,1495.0
2345,2357000,5.83,2357000,5.76,智邦,0,0.07,False,False,1215.0,1190.0
2354,3209000,0.4,3209000,0.4,鴻準,0,0.0,False,False,61.3,61.4
2357,1000,0.0,1000,0.0,華碩,0,0.0,False,False,551.0,544.0
2368,4237000,6.02,4237000,5.81,金像電,0,0.21,False,False,697.0,668.0
2383,2037000,6.81,2037000,7.07,台光電,0,-0.26,False,False,1640.0,1690.0
2404,786000,1.51,786000,1.49,漢唐,0,0.02,False,False,941.0,925.0
2439,1000,0.0,1000,0.0,美律,0,0.0,False,False,97.8,98.2
2449,4024000,1.83,4024000,1.81,京元電子,0,0.02,False,False,223.0,219.0
2454,1168000,3.3,1168000,3.31,聯發科,0,-0.01,False,False,1385.0,1380.0
2884,1010,0.0,1010,0.0,玉山金,0,0.0,False,False,34.15,33.95
3008,1000,0.0,1000,0.0,大立光,0,0.0,False,False,2385.0,2250.0
3017,2136000,6.61,2136000,6.58,奇鋐,0,0.03,False,False,1520.0,1500.0
3044,143000,0.09,143000,0.09,健鼎,0,0.0,False,False,323.0,322.0
3045,1000,0.0,1000,0.0,台灣大,0,0.0,False,False,111.5,108.5
3081,1000,0.0,1000,0.0,聯亞,0,0.0,False,False,607.0,604.0
3211,555000,0.37,555000,0.37,順達,0,0.0,False,False,323.5,323.5
3217,306000,0.1,306000,0.1,優群,0,0.0,False,False,159.5,160.5
3231,1550000,0.46,1550000,0.46,緯創,0,0.0,False,False,146.5,145.5
3515,854000,0.44,854000,0.43,華擎,0,0.01,False,False,251.5,247.0
3533,252000,0.66,252000,0.68,嘉澤,0,-0.02,False,False,1290.0,1305.0
3583,1000,0.0,1000,0.0,辛耘,0,0.0,False,False,327.0,328.0
3653,677000,3.78,647000,3.65,健策,30000,0.13,False,False,2740.0,2750.0
3661,333000,2.18,333000,2.17,世芯-KY,0,0.01,False,False,3215.0,3180.0
3665,1532848,4.83,1532848,4.88,貿聯-KY,0,-0.05,False,False,1545.0,1550.0
3711,318000,0.16,318000,0.15,日月光投控,0,0.01,False,False,240.5,234.5
3715,2198960,0.55,3554960,0.87,定穎投控,-1356000,-0.32,False,False,123.5,119.5
4958,1738000,0.51,1738000,0.52,臻鼎-KY,0,-0.01,False,False,144.5,145.5
5274,134000,1.89,134000,1.88,信驊,0,0.01,False,False,6930.0,6850.0
5347,1368000,0.27,2793000,0.57,世界,-1425000,-0.3,False,False,98.1999969482422,99.1999969482422
5536,512000,0.83,512000,0.79,聖暉*,0,0.04,False,False,791.0,752.0
6139,1000,0.0,1000,0.0,亞翔,0,0.0,False,False,589.0,563.0
6191,3088000,0.73,3088000,0.74,精成科,0,-0.01,False,False,116.0,116.5
6223,1077000,5.18,999000,4.73,旺矽,78000,0.45,False,False,2360.0,2305.0
6274,4737000,4.81,4737000,4.84,台燿,0,-0.03,False,False,498.0,498.0
6510,2000,0.01,2000,0.01,精測,0,0.0,False,False,2400.0,2265.0
6515,48000,0.28,48000,0.26,穎崴,0,0.02,False,False,2895.0,2635.0
6669,683000,5.98,683000,5.95,緯穎,0,0.03,False,False,4300.0,4240.0
6805,939000,3.07,919000,2.99,富世達,20000,0.08,False,False,1605.0,1585.0
8210,1453000,2.88,1403000,2.78,勤誠,50000,0.1,False,False,973.0,964.0
8299,965000,2.58,965000,2.56,群聯,0,0.02,False,False,1310.0,1290.0
8358,1668000,0.91,1668000,0.89,金居,0,0.02,False,False,266.5,260.5
8996,1000,0.0,1000,0.0,高力,0,0.0,False,False,558.0,553.0
