股票代號,今日股數,今日權重%,昨日股數,昨日權重%,股票名稱,買賣超股數,權重Δ%,首次買進,關鍵賣出,今日收盤價,昨日收盤價
1303,6261000,0.92,6261000,0.91,南亞,0,0.01,False,False,94.9,90.8
1319,1497000,0.23,1497000,0.25,東陽,0,-0.02,False,False,99.7,102.0
1326,5790000,0.44,5790000,0.42,台化,0,0.02,False,False,49.2,44.75
1802,5996000,0.57,3822000,0.35,台玻,2174000,0.22,False,False,61.3,56.8
1815,1568000,0.28,4575000,0.85,富喬,-3007000,-0.57,False,False,113.0,115.5
2002,4923000,0.16,4923000,0.16,中鋼,0,0.0,False,False,21.25,20.7
2059,1000,0.01,1000,0.01,川湖,0,0.0,False,False,3360.0,3125.0
2308,3093000,6.89,2951000,6.57,台達電,142000,0.32,False,False,1435.0,1385.0
2313,1000,0.0,1000,0.0,華通,0,0.0,False,False,209.5,225.5
2317,863000,0.33,863000,0.32,鴻海,0,0.01,False,False,246.5,232.0
2327,6729000,3.13,6729000,3.26,國巨*,0,-0.13,False,False,300.0,301.0
2330,2992000,9.36,2992000,9.45,台積電,0,-0.09,False,False,2015.0,1965.0
2345,2625000,5.91,2625000,5.93,智邦,0,-0.02,False,False,1450.0,1405.0
2357,2000,0.0,2000,0.0,華碩,0,0.0,False,False,525.0,515.0
2368,2887000,3.79,2887000,3.87,金像電,0,-0.08,False,False,845.0,833.0
2383,1809000,6.8,1809000,6.72,台光電,0,0.08,False,False,2420.0,2310.0
2404,224000,0.36,224000,0.35,漢唐,0,0.01,False,False,1035.0,980.0
2439,2000,0.0,2000,0.0,美律,0,0.0,False,False,98.4,99.0
2449,2236000,1.11,2236000,1.17,京元電子,0,-0.06,False,False,320.0,326.0
2454,1000,0.0,1000,0.0,聯發科,0,0.0,False,False,1870.0,1825.0
3008,3000,0.01,3000,0.01,大立光,0,0.0,False,False,2415.0,2430.0
3017,2352000,6.12,2352000,5.86,奇鋐,0,0.26,False,False,1675.0,1550.0
3037,4258000,3.03,3987000,2.86,欣興,271000,0.17,False,False,458.5,446.0
3045,2000,0.0,2000,0.0,台灣大,0,0.0,False,False,108.5,108.0
3211,585000,0.26,585000,0.27,順達,0,-0.01,False,False,287.0,286.5
3217,326000,0.08,326000,0.08,優群,0,0.0,False,False,157.0,154.0
3376,1044000,0.33,1044000,0.34,新日興,0,-0.01,False,False,201.5,201.5
3533,1000,0.0,1000,0.0,嘉澤,0,0.0,False,False,1795.0,1635.0
3583,2000,0.0,2000,0.0,辛耘,0,0.0,False,False,360.0,359.0
3653,940000,4.57,940000,4.44,健策,0,0.13,False,False,3130.0,2940.0
3661,559000,3.02,559000,3.08,世芯-KY,0,-0.06,False,False,3480.0,3430.0
3665,1841848,3.85,1841848,3.83,貿聯-KY,0,0.02,False,False,1345.0,1295.0
3711,2000,0.0,2000,0.0,日月光投控,0,0.0,False,False,389.0,381.5
4979,819000,0.51,819000,0.52,華星光,0,-0.01,False,False,405.0,393.0
5274,178000,2.68,178000,2.79,信驊,0,-0.11,False,False,9715.0,9755.0
5536,1000,0.0,1000,0.0,聖暉*,0,0.0,False,False,701.0,670.0
6139,1653000,1.43,1653000,1.44,亞翔,0,-0.01,False,False,557.0,543.0
6191,3326000,0.55,3326000,0.59,精成科,0,-0.04,False,False,107.0,110.0
6223,1024000,4.26,1024000,4.36,旺矽,0,-0.1,False,False,2680.0,2650.0
6274,4965000,4.45,4965000,4.48,台燿,0,-0.03,False,False,577.0,562.0
6488,786000,0.55,786000,0.56,環球晶,0,-0.01,False,False,452.5,445.0
6510,265000,1.61,236000,1.42,精測,29000,0.19,False,False,3915.0,3745.0
6515,231000,1.79,231000,1.77,穎崴,0,0.02,False,False,5000.0,4765.0
6669,741000,4.67,741000,4.57,緯穎,0,0.1,False,False,4060.0,3835.0
6805,1094000,2.64,1094000,2.6,富世達,0,0.04,False,False,1555.0,1480.0
8046,3979000,3.42,3878000,3.14,南電,101000,0.28,False,False,553.0,503.0
8210,1563000,2.21,1563000,2.19,勤誠,0,0.02,False,False,909.0,870.0
8299,1614000,4.82,1614000,5.37,群聯,0,-0.55,False,False,1925.0,2070.0
8358,1826000,0.83,1826000,0.88,金居,0,-0.05,False,False,292.0,300.5
8996,1000,0.0,1000,0.0,高力,0,0.0,False,False,911.0,931.0
