股票代號,股票名稱,股數,持股權重
2059,川湖,358000,3.2848
2308,台達電,357000,1.6778
2327,國巨*,1600000,2.0917
2330,台積電,1761000,7.5537
2337,旺宏,1465000,0.4248
2345,智邦,1012000,4.9448
2360,致茂,207000,1.0133
2368,金像電,669000,1.7155
2383,台光電,536000,5.303
2454,聯發科,272000,2.3537
2455,全新,2927000,2.2845
2467,志聖,347000,0.4251
3017,奇鋐,501000,2.5227
3037,欣興,2902000,5.8451
3081,聯亞,380000,2.0445
3105,穩懋,3433000,3.5853
3163,波若威,319000,0.6544
3189,景碩,486013,0.6362
3260,威剛,393000,0.3023
3443,創意,360000,3.4241
3491,昇達科,97000,0.3762
3533,嘉澤,320000,1.5665
3583,辛耘,33000,0.0539
3653,健策,197000,1.3483
3661,世芯-KY,293000,2.4589
3665,貿聯-KY,667000,2.6309
3711,日月光投控,320000,0.3831
4991,環宇-KY,574000,0.8381
5274,信驊,30000,1.0199
5289,宜鼎,157000,0.4977
6139,亞翔,259000,0.3917
6223,旺矽,339000,4.0399
6274,台燿,636000,1.9333
6442,光聖,230000,0.875
6510,精測,322000,1.9186
6515,穎崴,151000,2.7583
6531,愛普*,271000,0.5458
6584,南俊國際,1437000,1.8438
6669,緯穎,400000,3.7859
6805,富世達,112000,0.3634
7734,印能科技,59000,0.4225
7751,竑騰,384000,1.2174
7769,鴻勁,100000,1.4546
8021,尖點,518000,0.4212
8046,南電,1658000,2.7983
8299,群聯,489000,2.2616
8996,高力,1674000,3.7931
