股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,191000,2.7625,3275.0
2308,台達電,135000,0.9807,1645.0
2330,台積電,806000,6.8574,1955.0
2337,旺宏,671000,0.4391,142.0
2344,華邦電,663000,0.2765,91.0
2345,智邦,531000,3.9617,1690.0
2360,致茂,370000,2.7847,1840.0
2368,金像電,227000,0.9884,1095.0
2383,台光電,323000,4.4674,3220.0
2408,南亞科,2432000,2.3662,205.0
2449,京元電子,166000,0.2027,275.0
2486,一詮,1230000,0.8506,174.0
3017,奇鋐,370000,3.5999,2235.0
3036,文曄,947000,0.9647,224.0
3037,欣興,1277000,3.4544,625.0
3081,聯亞,185000,1.6466,2105.0
3105,穩懋,1716000,3.2943,436.0
3131,弘塑,87000,1.2678,3270.0
3163,波若威,676000,3.3771,1220.0
3189,景碩,457013,0.7856,387.0
3260,威剛,231000,0.392,366.0
3324,雙鴻,93000,0.4077,989.0
3443,創意,66000,0.7227,2655.0
3491,昇達科,71000,0.5545,1760.0
3529,力旺,67000,0.855,2870.0
3533,嘉澤,343000,3.3372,2310.0
3653,健策,100000,1.7495,4240.0
3661,世芯-KY,59000,0.7362,2895.0
3665,貿聯-KY,100000,0.8791,2130.0
3711,日月光投控,236000,0.3943,392.0
4749,新應材,526000,1.992,877.0
4991,環宇-KY,511000,1.1526,521.0
5274,信驊,29000,1.5961,12565.0
5289,宜鼎,90000,0.4221,1105.0
5347,世界,2277000,1.3014,131.5
6223,旺矽,196000,3.6857,4470.0
6274,台燿,230000,0.7275,797.0
6442,光聖,310000,2.9282,2115.0
6510,精測,142000,2.1281,3405.0
6515,穎崴,111000,3.7824,7995.0
6531,愛普*,367000,0.7653,480.5
6584,南俊國際,566000,1.615,589.0
6669,緯穎,146000,2.2741,3580.0
6781,AES-KY,198000,0.8768,979.0
6805,富世達,219000,1.8059,1840.0
7751,竑騰,285000,2.4745,1975.0
7769,鴻勁,142000,2.6393,4245.0
8021,尖點,569920,0.7285,289.0
8046,南電,858000,2.3846,669.0
8299,群聯,434000,3.2664,1615.0
8358,金居,1728000,2.0167,272.0
8996,高力,715000,2.8731,1010.0
