股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.4051,5320.0
2308,台達電,357000,1.5677,2200.0
2330,台積電,1761000,7.835,2290.0
2337,旺宏,1271000,0.4027,153.0
2344,華邦電,893000,0.196,107.0
2345,智邦,716000,3.5303,2375.0
2360,致茂,487000,2.1808,2230.0
2368,金像電,669000,1.8683,1330.0
2383,台光電,537000,5.1301,4750.0
2408,南亞科,3280000,1.8131,274.0
2449,京元電子,166000,0.2077,311.0
2454,聯發科,180000,1.1856,3630.0
2455,全新,1927000,1.2693,337.0
2486,一詮,1230000,0.83,281.5
3017,奇鋐,501000,2.3303,2445.0
3036,文曄,1177000,0.4964,240.5
3037,欣興,2302000,3.9726,818.0
3081,聯亞,380000,1.9468,2620.0
3105,穩懋,3433000,3.306,492.5
3131,弘塑,154000,0.9254,2940.0
3163,波若威,923000,1.9288,1010.0
3189,景碩,486013,0.461,458.0
3260,威剛,393000,0.3493,448.5
3324,雙鴻,151000,0.3111,1065.0
3443,創意,360000,3.7789,5210.0
3491,昇達科,97000,0.3026,1655.0
3529,力旺,67000,0.8746,4335.0
3533,嘉澤,468000,2.5689,2700.0
3583,辛耘,33000,0.0506,788.0
3653,健策,197000,1.4703,3650.0
3661,世芯-KY,393000,3.6295,4890.0
3665,貿聯-KY,667000,3.5714,2750.0
3711,日月光投控,320000,0.3328,516.0
4749,新應材,526000,1.9923,1085.0
4991,環宇-KY,692000,0.9196,644.0
5274,信驊,45000,1.5505,16955.0
5289,宜鼎,142000,0.4307,1600.0
5347,世界,2277000,1.2867,167.5
6223,旺矽,289000,2.7998,5025.0
6274,台燿,636000,1.77,1370.0
6442,光聖,785000,3.1675,1965.0
6510,精測,422000,3.0317,3580.0
6515,穎崴,151000,2.8676,9630.0
6531,愛普*,703000,1.2524,875.0
6584,南俊國際,1337000,1.8309,669.0
6669,緯穎,465000,4.3706,5200.0
6781,AES-KY,198000,0.8877,1230.0
6805,富世達,219000,1.8922,1980.0
7751,竑騰,388000,1.6104,1940.0
7769,鴻勁,194000,2.1802,5800.0
8021,尖點,569920,0.7093,401.0
8046,南電,1108000,2.0209,854.0
8299,群聯,711000,3.2729,2430.0
8358,金居,1728000,1.9651,454.5
8996,高力,1689000,3.4971,1015.0
