股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.719,242.5
1815,富喬,10877000,3.0914,126.5
2059,川湖,293000,6.8632,14180.0
2301,光寶科,659000,0.4738,305.0
2308,台達電,382000,1.5831,1840.0
2330,台積電,1406000,7.7117,2405.0
2337,旺宏,1343000,0.4017,126.0
2345,智邦,1080000,6.0364,2035.0
2357,華碩,196000,0.4283,999.0
2360,致茂,76000,0.3459,1960.0
2376,技嘉,508000,0.4015,358.0
2383,台光電,466000,5.7333,5485.0
2404,漢唐,155000,0.3773,1060.0
2454,聯發科,406000,3.691,3925.0
2455,全新,2753000,2.7058,477.0
3008,大立光,520000,5.5776,7650.0
3017,奇鋐,1002000,6.832,3425.0
3026,禾伸堂,261000,0.4385,742.0
3037,欣興,2497000,5.6346,999.0
3081,聯亞,63000,0.4715,3530.0
3189,景碩,844013,1.7183,819.0
3231,緯創,7662000,3.3673,178.0
3260,威剛,358000,0.3495,413.5
3264,欣銓,72000,0.0353,228.0
3443,創意,211000,2.1922,6100.0
3583,辛耘,147000,0.2512,724.0
3653,健策,33000,0.4323,5990.0
3661,世芯-KY,215000,1.9792,4075.0
3665,貿聯-KY,1161000,5.9422,2170.0
3711,日月光投控,1629000,2.2478,584.0
4958,臻鼎-KY,1000000,1.0881,500.0
5274,信驊,11000,0.3893,16065.0
5289,宜鼎,99952,0.3327,1450.0
5347,世界,629000,0.2179,151.5
6139,亞翔,250000,0.4387,755.0
6187,萬潤,801000,2.1827,1345.0
6213,聯茂,373000,0.4916,548.0
6223,旺矽,326000,4.7631,5130.0
6274,台燿,113000,0.3813,1435.0
6515,穎崴,42000,0.6599,6285.0
6584,南俊國際,2231000,3.4458,629.0
6669,緯穎,77000,1.2555,7095.0
6805,富世達,109000,0.4449,2305.0
7734,印能科技,56000,0.4402,2825.0
7751,竑騰,270000,0.8797,1615.0
8021,尖點,2682000,2.7575,435.0
8046,南電,300000,0.8424,1230.0
8150,南茂,1957000,0.401,89.1
8299,群聯,366000,1.7188,2165.0
8996,高力,1630000,4.6696,1175.0
