股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.8368
2303,聯電,7000000,2.7112
2327,國巨*,1566000,3.7538
2330,台積電,1406000,7.77
2337,旺宏,1343000,0.5154
2345,智邦,977000,5.4915
2360,致茂,50000,0.2403
2368,金像電,745000,2.0937
2383,台光電,563000,6.9871
2454,聯發科,406000,3.7203
2455,全新,2753000,2.2625
3008,大立光,380000,4.2359
3017,奇鋐,1009000,5.3735
3037,欣興,2097000,4.8286
3105,穩懋,966000,0.9673
3189,景碩,440013,0.8282
3260,威剛,358000,0.336
3264,欣銓,72000,0.0364
3363,上詮,300000,0.4073
3443,創意,311000,3.2464
3491,昇達科,1000,0.0029
3583,辛耘,566000,1.0854
3661,世芯-KY,215000,1.965
3665,貿聯-KY,955000,4.1837
3711,日月光投控,1629000,2.4314
5289,宜鼎,98000,0.3714
6139,亞翔,250000,0.5183
6182,合晶,2000000,0.5644
6187,萬潤,1220000,3.0973
6223,旺矽,326000,5.0044
6515,穎崴,145000,2.8046
6584,南俊國際,2231000,3.7303
6805,富世達,109000,0.4221
7734,印能科技,56000,0.4027
7751,竑騰,372000,1.186
8021,尖點,1501000,1.8965
8299,群聯,445000,2.4276
8996,高力,1630000,5.2738
