股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.3525
2303,聯電,2000000,0.604
2308,台達電,344000,1.6226
2327,國巨*,1566000,3.1418
2330,台積電,1706000,8.6479
2337,旺宏,1343000,0.4557
2345,智邦,977000,5.0672
2360,致茂,200000,0.9668
2368,金像電,945000,2.6624
2383,台光電,563000,6.0442
2454,聯發科,406000,3.8734
2455,全新,2753000,2.1682
3008,大立光,260000,2.4528
3017,奇鋐,1009000,5.1901
3037,欣興,2097000,4.2967
3105,穩懋,1949000,2.1256
3189,景碩,440013,0.6198
3260,威剛,358000,0.3232
3264,欣銓,72000,0.035
3363,上詮,300000,0.4526
3443,創意,311000,3.1961
3491,昇達科,1000,0.0033
3583,辛耘,566000,0.9869
3653,健策,214000,1.7516
3661,世芯-KY,262000,2.3766
3665,貿聯-KY,955000,4.6167
3711,日月光投控,1629000,2.0513
5289,宜鼎,98000,0.4016
6139,亞翔,250000,0.4722
6187,萬潤,1220000,2.9424
6223,旺矽,326000,4.4774
6515,穎崴,145000,3.0716
6584,南俊國際,2204000,2.94
6669,緯穎,228000,2.3845
6805,富世達,109000,0.4036
7734,印能科技,56000,0.3502
7751,竑騰,375000,1.1125
7769,鴻勁,91000,1.3994
8021,尖點,1501000,1.621
8046,南電,718000,1.3179
8299,群聯,445000,2.2035
8996,高力,1630000,4.3661
