股票代號,股票名稱,股數,持股權重
2059,川湖,293000,4.6416
2303,聯電,2000000,0.6714
2308,台達電,344000,1.5518
2327,國巨*,1566000,3.4994
2330,台積電,1406000,7.4048
2337,旺宏,1343000,0.5227
2345,智邦,977000,5.3196
2360,致茂,50000,0.2423
2368,金像電,945000,2.766
2383,台光電,563000,6.8811
2454,聯發科,406000,3.8036
2455,全新,2753000,2.3654
3008,大立光,380000,4.1341
3017,奇鋐,1009000,5.1234
3037,欣興,2097000,4.422
3105,穩懋,1949000,2.2124
3189,景碩,440013,0.7349
3260,威剛,358000,0.326
3264,欣銓,72000,0.0365
3363,上詮,300000,0.4481
3443,創意,311000,3.1028
3491,昇達科,1000,0.003
3583,辛耘,566000,1.0557
3653,健策,214000,1.7242
3661,世芯-KY,262000,2.3776
3665,貿聯-KY,955000,3.9875
3711,日月光投控,1629000,2.3037
5289,宜鼎,98000,0.405
6139,亞翔,250000,0.4248
6187,萬潤,1220000,3.2254
6223,旺矽,326000,4.3948
6515,穎崴,145000,2.8781
6584,南俊國際,2204000,3.0521
6805,富世達,109000,0.4162
7734,印能科技,56000,0.4183
7751,竑騰,375000,1.1723
7769,鴻勁,1000,0.0145
8021,尖點,1501000,1.8298
8299,群聯,445000,2.4089
8996,高力,1630000,5.3182
