股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,204000,1.4597,956.0
2059,川湖,134000,3.0075,3125.0
2308,台達電,504000,4.8719,1385.0
2317,鴻海,325000,0.55,232.0
2330,台積電,556000,7.8251,1965.0
2344,華邦電,379000,0.3228,122.0
2345,智邦,488000,5.0607,1405.0
2360,致茂,313000,2.6778,1225.0
2368,金像電,60000,0.3635,833.0
2383,台光電,224000,3.6088,2310.0
2408,南亞科,1841000,3.941,298.0
2449,京元電子,932000,2.185,326.0
2454,聯發科,151000,2.0077,1825.0
2486,一詮,1150000,1.3416,143.0
3017,奇鋐,331000,3.7267,1550.0
3037,欣興,1193000,3.5833,446.0
3163,波若威,612000,2.933,711.0
3189,景碩,213000,0.4607,321.0
3231,緯創,827000,0.8095,131.0
3324,雙鴻,226000,1.6991,1050.0
3443,創意,23000,0.4037,2500.0
3529,力旺,71000,1.1465,2385.0
3533,嘉澤,164000,1.974,1635.0
3653,健策,14000,0.3194,2940.0
3661,世芯-KY,64000,1.6102,3430.0
3665,貿聯-KY,387000,3.6979,1295.0
4749,新應材,240000,1.5608,899.0
5274,信驊,26000,1.8787,9755.0
5289,宜鼎,157000,0.8815,815.0
5347,世界,2101000,1.9453,137.5
5439,高技,126000,0.2762,299.5
6223,旺矽,175000,3.636,2650.0
6274,台燿,238000,0.9502,562.0
6442,光聖,124000,1.8691,2030.0
6515,穎崴,101000,3.5125,4765.0
6531,愛普*,245000,0.7304,412.0
6584,南俊國際,136000,0.4382,434.5
6669,緯穎,50000,1.4148,3835.0
6781,AES-KY,191000,1.6977,1195.0
6805,富世達,55000,0.6029,1480.0
7769,鴻勁,92000,2.9984,4605.0
8021,尖點,509920,0.8423,245.0
8046,南電,160000,0.5422,503.0
8210,勤誠,165000,1.0877,870.0
8299,群聯,327000,4.6627,2070.0
8358,金居,713000,1.4444,300.5
8996,高力,539000,3.5094,931.0
