股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.3394,7850.0
2303,聯電,7000000,2.1498,121.0
2327,國巨*,1247000,1.8943,502.0
2330,台積電,1406000,9.3946,2425.0
2337,旺宏,1343000,0.3735,100.5
2345,智邦,1080000,6.3327,2125.0
2383,台光電,563000,7.3616,4745.0
2454,聯發科,406000,3.98,3555.0
2455,全新,2753000,2.2149,292.0
3008,大立光,420000,4.7281,4035.0
3017,奇鋐,1002000,6.4067,2320.0
3026,禾伸堂,909000,1.2923,450.0
3037,欣興,2097000,4.5498,787.0
3189,景碩,440013,0.7706,635.0
3231,緯創,5662000,2.7452,176.0
3260,威剛,358000,0.4106,398.5
3264,欣銓,72000,0.0351,177.0
3363,上詮,300000,0.4364,480.5
3443,創意,211000,2.2123,3805.0
3491,昇達科,1000,0.0027,969.0
3583,辛耘,147000,0.2646,650.0
3661,世芯-KY,215000,1.8144,3060.0
3665,貿聯-KY,955000,5.5274,2100.0
3711,日月光投控,1629000,2.4928,555.0
5289,宜鼎,98000,0.3504,1295.0
6139,亞翔,250000,0.4871,707.0
6187,萬潤,1220000,3.1239,929.0
6223,旺矽,326000,4.7418,5280.0
6488,環球晶,394000,0.9288,855.0
6515,穎崴,42000,0.6732,5815.0
6584,南俊國際,2231000,2.7549,425.5
6669,緯穎,77000,1.1433,5390.0
6805,富世達,109000,0.4062,1350.0
7734,印能科技,56000,0.5201,3370.0
7751,竑騰,310000,1.0521,1230.0
8021,尖點,2501000,2.2281,323.0
8299,群聯,366000,1.658,1640.0
8996,高力,1630000,3.8428,855.0
