股票代號,股票名稱,股數,持股權重
2059,川湖,257000,2.1599
2308,台達電,356000,1.5321
2330,台積電,1305000,5.7139
2337,旺宏,771000,0.2214
2344,華邦電,889000,0.172
2345,智邦,713000,3.3503
2360,致茂,485000,2.1028
2368,金像電,308000,0.8223
2383,台光電,438000,3.8028
2408,南亞科,3265000,1.5272
2454,聯發科,80000,0.3921
2486,一詮,567000,0.2652
3017,奇鋐,501000,2.8838
3036,文曄,1171000,0.5339
3037,欣興,2210000,3.3796
3081,聯亞,229000,1.4697
3105,穩懋,3433000,4.3994
3131,弘塑,153000,1.111
3163,波若威,919000,2.3161
3189,景碩,484013,0.5081
3260,威剛,293000,0.2637
3324,雙鴻,150000,0.37
3443,創意,259000,2.0329
3491,昇達科,97000,0.3563
3529,力旺,154000,1.3337
3533,嘉澤,466000,2.6375
3653,健策,192000,2.2185
3661,世芯-KY,173000,1.502
3665,貿聯-KY,567000,3.0941
3711,日月光投控,319000,0.3168
4749,新應材,698000,1.543
4991,環宇-KY,688000,1.0183
5274,信驊,45000,1.5459
5289,宜鼎,102000,0.2538
6223,旺矽,288000,2.9679
6271,同欣電,2089000,0.8254
6274,台燿,633000,1.3154
6442,光聖,781000,3.7365
6510,精測,421000,3.7766
6515,穎崴,150000,3.4376
6531,愛普*,700000,1.1841
6584,南俊國際,1333000,2.2919
6669,緯穎,464000,4.311
6805,富世達,297000,1.2591
7751,竑騰,386000,1.7107
7769,鴻勁,193000,1.9559
8021,尖點,688920,0.6555
8046,南電,1103000,1.8917
8299,群聯,708000,2.6841
8358,金居,1548000,1.301
8996,高力,1489000,3.8004
