股票代號,股票名稱,股數,持股權重
1519,華城,206000,1.233
2059,川湖,135000,2.9393
2308,台達電,273000,2.555
2317,鴻海,329000,0.4533
2330,台積電,556000,6.7575
2344,華邦電,383000,0.3074
2345,智邦,493000,4.662
2360,致茂,316000,3.019
2368,金像電,61000,0.3635
2383,台光電,302000,5.2995
2408,南亞科,2380000,4.1996
2449,京元電子,532000,1.0165
2486,一詮,1153000,1.2177
3017,奇鋐,335000,4.1477
3037,欣興,1206000,4.2561
3163,波若威,612000,3.5042
3189,景碩,252013,0.5593
3324,雙鴻,50000,0.3412
3529,力旺,21000,0.3835
3533,嘉澤,231000,2.7324
3653,健策,14000,0.3389
3661,世芯-KY,37000,0.7671
3665,貿聯-KY,218000,2.4653
4749,新應材,243000,1.445
5274,信驊,26000,1.9128
5289,宜鼎,157000,1.1887
5347,世界,2529000,1.9477
5439,高技,186000,0.3294
6223,旺矽,177000,4.1183
6274,台燿,110000,0.361
6442,光聖,124000,1.3579
6515,穎崴,101000,4.3455
6531,愛普*,245000,0.9235
6584,南俊國際,236000,0.6074
6669,緯穎,51000,1.3142
6781,AES-KY,193000,1.2669
6805,富世達,56000,0.6351
7751,竑騰,256000,2.3709
7769,鴻勁,128000,3.519
8021,尖點,515920,0.7946
8046,南電,810000,2.8638
8210,勤誠,167000,0.9562
8299,群聯,395000,4.9932
8358,金居,721000,1.2324
8996,高力,606000,3.6156
