股票代號,股票名稱,股數,持股權重
1519,華城,292000,1.9121
2059,川湖,130000,3.6541
2308,台達電,506000,4.5532
2317,鴻海,323000,0.6604
2330,台積電,569000,8.542
2344,華邦電,1079000,1.043
2345,智邦,353000,3.9784
2360,致茂,307000,2.53
2368,金像電,271000,1.5259
2382,廣達,213000,0.518
2383,台光電,232000,3.1934
2408,南亞科,950000,2.044
2449,京元電子,438000,1.0263
2451,創見,945000,2.1679
3017,奇鋐,366000,4.4184
3037,欣興,365000,0.7398
3131,弘塑,139000,2.2662
3163,波若威,631000,2.1025
3189,景碩,215000,0.3179
3231,緯創,589000,0.7923
3260,威剛,826000,2.1047
3324,雙鴻,230000,1.9364
3443,創意,25000,0.5456
3529,力旺,74000,1.0977
3653,健策,14000,0.3049
3661,世芯-KY,30000,0.9622
3665,貿聯-KY,308000,3.8691
4749,新應材,132000,1.0701
5274,信驊,9000,0.6134
5289,宜鼎,158000,0.9079
5439,高技,123000,0.3413
5536,聖暉*,238000,1.6666
6223,旺矽,171000,3.2298
6274,台燿,597000,2.4839
6442,光聖,124000,1.4693
6515,穎崴,97000,2.7438
6531,愛普*,233000,0.9445
6584,南俊國際,584000,1.6805
6669,緯穎,84000,3.48
6781,AES-KY,182000,2.0431
6805,富世達,56000,0.681
7769,鴻勁,88000,2.454
8021,尖點,500000,0.8731
8046,南電,147000,0.3103
8210,勤誠,162000,1.3292
8299,群聯,343000,5.195
8358,金居,696000,1.5812
8996,高力,366000,1.8847
