股票代號,股票名稱,股數,持股權重
1519,華城,207000,1.0389
2059,川湖,142000,2.6493
2308,台達電,275000,2.2225
2317,鴻海,342000,0.3804
2330,台積電,607000,6.1197
2344,華邦電,513000,0.3092
2345,智邦,539000,4.7549
2360,致茂,362000,3.1438
2368,金像電,222000,1.2018
2383,台光電,316000,4.8654
2408,南亞科,2382000,3.0541
2449,京元電子,552000,0.9315
2486,一詮,1204000,1.0225
3017,奇鋐,362000,4.0662
3037,欣興,1250000,3.7944
3105,穩懋,904000,1.7039
3163,波若威,662000,3.3081
3189,景碩,476013,0.9911
3324,雙鴻,54000,0.3151
3443,創意,65000,0.942
3529,力旺,66000,0.9764
3533,嘉澤,336000,3.8018
3653,健策,88000,1.8564
3661,世芯-KY,58000,1.0725
4749,新應材,252000,1.2082
5274,信驊,28000,1.8027
5289,宜鼎,170000,1.1224
5347,世界,2230000,1.4174
5439,高技,201000,0.337
6223,旺矽,192000,4.0608
6274,台燿,225000,0.683
6442,光聖,244000,2.734
6515,穎崴,109000,4.7361
6531,愛普*,359000,1.0878
6584,南俊國際,279000,0.7674
6669,緯穎,65000,1.3551
6781,AES-KY,194000,1.1692
6805,富世達,119000,1.304
7751,竑騰,279000,2.4689
7769,鴻勁,139000,3.1264
8021,尖點,557920,0.8085
8046,南電,840000,2.49
8210,勤誠,169000,0.8445
8299,群聯,396000,4.1552
8358,金居,748000,1.0061
8996,高力,655000,3.2695
