股票代號,股票名稱,股數,持股權重
2059,川湖,258000,1.9346
2308,台達電,357000,1.4785
2330,台積電,1311000,5.7037
2337,旺宏,1271000,0.3349
2344,華邦電,893000,0.164
2345,智邦,716000,3.1151
2360,致茂,487000,1.9761
2368,金像電,669000,1.7701
2383,台光電,538000,4.6138
2408,南亞科,3280000,1.427
2454,聯發科,80000,0.3706
2486,一詮,567000,0.2632
3017,奇鋐,601000,3.369
3036,文曄,1177000,0.5071
3037,欣興,2310000,3.5175
3081,聯亞,380000,2.4004
3105,穩懋,3433000,4.0212
3131,弘塑,154000,1.0146
3163,波若威,924000,2.2419
3189,景碩,486013,0.4869
3260,威剛,393000,0.3267
3324,雙鴻,151000,0.349
3443,創意,260000,2.1264
3491,昇達科,97000,0.3144
3529,力旺,155000,1.2903
3533,嘉澤,468000,2.4081
3653,健策,197000,2.188
3661,世芯-KY,173000,1.4402
3665,貿聯-KY,667000,3.8436
3711,日月光投控,320000,0.3109
4749,新應材,701000,1.4618
4991,環宇-KY,692000,0.9191
5274,信驊,45000,1.4749
5289,宜鼎,142000,0.3282
6223,旺矽,289000,2.8955
6271,同欣電,2589000,0.9558
6274,台燿,636000,1.2638
6442,光聖,785000,3.3167
6510,精測,422000,3.3983
6515,穎崴,151000,3.389
6531,愛普*,703000,1.1543
6584,南俊國際,1337000,2.0638
6669,緯穎,465000,4.1337
6805,富世達,298000,1.1905
7751,竑騰,388000,1.7814
7769,鴻勁,194000,1.9518
8021,尖點,691920,0.6823
8046,南電,1108000,1.8424
8299,群聯,711000,2.5356
8358,金居,1548000,1.198
8996,高力,1689000,4.2747
