股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,292000,2.1449,893.0
2059,川湖,129000,3.8569,3345.0
2308,台達電,502000,4.6776,1060.0
2317,鴻海,320000,0.6556,234.5
2327,國巨*,585000,1.3786,278.5
2330,台積電,565000,8.7403,1710.0
2344,華邦電,1079000,0.9741,99.8
2345,智邦,350000,3.7362,1215.0
2360,致茂,307000,2.7328,989.0
2368,金像電,269000,1.5939,678.0
2382,廣達,213000,0.5376,286.0
2383,台光電,229000,3.3871,1670.0
2408,南亞科,950000,1.9766,236.5
2449,京元電子,438000,1.0718,270.5
2451,創見,945000,2.0474,240.5
3017,奇鋐,362000,4.4046,1420.0
3037,欣興,365000,0.8387,250.0
3131,弘塑,139000,2.2445,1840.0
3163,波若威,625000,1.928,363.5
3189,景碩,213000,0.3401,172.0
3260,威剛,819000,1.9782,273.5
3324,雙鴻,130000,1.1295,992.0
3443,創意,25000,0.5473,2420.0
3529,力旺,73000,1.1094,1690.0
3653,健策,14000,0.3026,2450.0
3661,世芯-KY,63000,2.0945,3460.0
3665,貿聯-KY,305000,3.918,1495.0
4749,新應材,132000,1.095,913.0
5274,信驊,9000,0.6517,8085.0
5289,宜鼎,157000,0.9175,645.0
5347,世界,2073000,2.2035,124.0
5439,高技,122000,0.3421,308.5
5536,聖暉*,238000,1.7483,804.0
6223,旺矽,170000,3.4987,2345.0
6274,台燿,592000,2.5398,485.0
6442,光聖,124000,1.5031,1360.0
6515,穎崴,97000,3.0274,3495.0
6531,愛普*,233000,1.0033,468.5
6584,南俊國際,104000,0.2935,312.5
6669,緯穎,83000,2.9283,3960.0
6781,AES-KY,182000,2.0498,1205.0
6805,富世達,55000,0.6443,1300.0
7769,鴻勁,88000,2.7545,3505.0
8021,尖點,500000,0.9476,214.5
8046,南電,147000,0.3563,261.5
8210,勤誠,162000,1.3951,979.0
8299,群聯,341000,5.4602,1775.0
8358,金居,696000,1.5929,261.0
8996,高力,366000,2.5031,746.0
