股票代號,股票名稱,股數,持股權重
2059,川湖,358000,3.4511
2308,台達電,357000,1.4164
2327,國巨*,1600000,1.906
2330,台積電,1761000,7.5207
2337,旺宏,1465000,0.4147
2345,智邦,1012000,4.734
2360,致茂,207000,0.8899
2368,金像電,669000,1.6851
2383,台光電,536000,5.0807
2454,聯發科,272000,1.9884
2455,全新,3127000,2.5169
2467,志聖,347000,0.3962
3017,奇鋐,501000,2.4148
3036,文曄,1177000,0.6442
3037,欣興,2902000,5.3312
3081,聯亞,380000,1.9503
3105,穩懋,3433000,3.4524
3163,波若威,923000,2.0015
3189,景碩,486013,0.5605
3260,威剛,393000,0.3107
3443,創意,360000,3.5044
3491,昇達科,97000,0.3545
3533,嘉澤,420000,2.0323
3583,辛耘,33000,0.0546
3653,健策,197000,1.3655
3661,世芯-KY,393000,3.6433
3665,貿聯-KY,667000,2.8106
3711,日月光投控,320000,0.3399
4991,環宇-KY,574000,0.8848
5274,信驊,30000,1.0102
5289,宜鼎,157000,0.5129
6139,亞翔,259000,0.3772
6223,旺矽,339000,3.8746
6274,台燿,636000,1.7525
6442,光聖,238000,0.8451
6510,精測,422000,2.7213
6515,穎崴,151000,2.488
6531,愛普*,273000,0.4979
6584,南俊國際,1437000,1.8533
6669,緯穎,465000,4.8656
6805,富世達,112000,0.3807
7734,印能科技,59000,0.3782
7751,竑騰,387000,1.3302
7769,鴻勁,134000,1.9617
8021,尖點,18000,0.0143
8046,南電,1658000,2.9328
8299,群聯,489000,2.2504
8996,高力,1689000,3.7425
