股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,289000,2.7288,1030.0
2059,川湖,127000,3.8695,3570.0
2308,台達電,494000,5.3771,1260.0
2317,鴻海,314000,0.6135,221.5
2327,國巨*,583000,1.5087,291.5
2330,台積電,556000,8.5553,1770.0
2344,華邦電,1079000,0.9858,103.0
2345,智邦,433000,4.3534,1175.0
2360,致茂,307000,2.7108,1025.0
2368,金像電,232000,1.2459,646.0
2383,台光電,200000,2.9026,1800.0
2408,南亞科,950000,2.2134,271.5
2449,京元電子,432000,1.0367,286.5
2451,創見,855000,1.7796,238.5
3017,奇鋐,315000,3.7316,1375.0
3037,欣興,302000,0.8633,339.0
3131,弘塑,135000,2.1068,1755.0
3163,波若威,612000,1.9904,382.0
3189,景碩,209000,0.3755,214.0
3260,威剛,804000,2.0841,314.5
3324,雙鴻,40000,0.3252,930.0
3443,創意,23000,0.5177,2725.0
3529,力旺,71000,0.9249,1520.0
3653,健策,14000,0.3133,2795.0
3661,世芯-KY,62000,1.7752,3430.0
3665,貿聯-KY,379000,4.7052,1390.0
4749,新應材,228000,1.6824,865.0
5274,信驊,23000,1.7494,8870.0
5289,宜鼎,154000,1.0138,745.0
5347,世界,2060000,2.6204,146.5
5439,高技,120000,0.3131,296.0
5536,聖暉*,220000,1.304,684.0
6223,旺矽,167000,3.526,2545.0
6274,台燿,150000,0.6373,504.0
6415,矽力*-KY,300000,0.678,265.0
6442,光聖,124000,1.4039,1355.0
6515,穎崴,96000,3.1474,3905.0
6531,愛普*,233000,0.9696,466.5
6584,南俊國際,104000,0.2786,301.0
6669,緯穎,61000,1.9814,3695.0
6781,AES-KY,179000,1.917,1195.0
6805,富世達,52000,0.641,1380.0
7769,鴻勁,87000,2.8143,3730.0
8021,尖點,492000,1.0409,233.0
8046,南電,147000,0.4761,382.0
8210,勤誠,162000,1.3313,969.0
8299,群聯,272000,4.8868,2000.0
8358,金居,696000,1.792,274.5
8996,高力,362000,2.3008,718.0
