股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,4.8368,7110.0
2303,聯電,7000000,2.7112,164.0
2327,國巨*,1566000,3.7538,1040.0
2330,台積電,1406000,7.77,2370.0
2337,旺宏,1343000,0.5154,158.5
2345,智邦,977000,5.4915,2340.0
2360,致茂,50000,0.2403,2080.0
2368,金像電,945000,2.5901,1155.0
2383,台光電,563000,6.9871,5450.0
2454,聯發科,406000,3.7203,3910.0
2455,全新,2753000,2.2625,336.0
3008,大立光,380000,4.2359,4380.0
3017,奇鋐,1009000,5.3735,2300.0
3037,欣興,2097000,4.8286,976.0
3105,穩懋,1949000,1.9946,412.0
3189,景碩,440013,0.8282,810.0
3260,威剛,358000,0.336,404.0
3264,欣銓,72000,0.0364,215.5
3363,上詮,300000,0.4073,567.0
3443,創意,311000,3.2464,4420.0
3491,昇達科,1000,0.0029,1310.0
3583,辛耘,566000,1.0854,861.0
3661,世芯-KY,215000,1.965,3985.0
3665,貿聯-KY,955000,4.1837,1880.0
3711,日月光投控,1629000,2.4314,627.0
5289,宜鼎,98000,0.3714,1595.0
6139,亞翔,250000,0.5183,955.0
6182,合晶,2000000,0.5644,112.0
6187,萬潤,1220000,3.0973,980.0
6223,旺矽,326000,5.0044,6060.0
6515,穎崴,145000,2.8046,8015.0
6584,南俊國際,2231000,3.7303,685.0
6805,富世達,109000,0.4221,1625.0
7734,印能科技,56000,0.4027,2930.0
7751,竑騰,375000,1.1604,1330.0
8021,尖點,1501000,1.8965,522.0
8299,群聯,445000,2.4276,2340.0
8996,高力,1630000,5.2738,1475.0
