股票代號,股票名稱,股數,持股權重
2059,川湖,293000,6.0017
2303,聯電,7000000,2.8002
2327,國巨*,2066000,3.973
2330,台積電,1406000,8.2673
2337,旺宏,1343000,0.4806
2345,智邦,977000,5.5093
2383,台光電,563000,6.8922
2454,聯發科,406000,3.6592
2455,全新,2753000,2.0931
3008,大立光,420000,4.089
3017,奇鋐,1002000,5.2277
3026,禾伸堂,909000,1.8356
3037,欣興,2097000,4.73
3189,景碩,440013,0.896
3260,威剛,358000,0.3519
3264,欣銓,72000,0.0389
3363,上詮,300000,0.4316
3443,創意,211000,2.0949
3491,昇達科,1000,0.0028
3583,辛耘,566000,1.1484
3661,世芯-KY,215000,1.9351
3665,貿聯-KY,955000,4.3956
3711,日月光投控,1629000,2.6812
5289,宜鼎,98000,0.3471
6139,亞翔,250000,0.5392
6182,合晶,4500000,1.9465
6187,萬潤,1220000,3.1752
6223,旺矽,326000,4.9729
6488,環球晶,394000,1.4052
6515,穎崴,99000,1.7308
6584,南俊國際,2231000,3.5806
6805,富世達,109000,0.3664
7734,印能科技,56000,0.4109
7751,竑騰,318000,0.9272
8021,尖點,1501000,1.9243
8299,群聯,445000,2.2573
8996,高力,1630000,4.6547
