股票代號,股票名稱,股數,持股權重
2059,川湖,312000,3.4393
2308,台達電,344000,1.7188
2327,國巨*,1566000,2.3974
2330,台積電,1706000,8.3836
2337,旺宏,1434000,0.4624
2345,智邦,977000,5.0528
2360,致茂,200000,1.0796
2368,金像電,945000,2.6286
2383,台光電,563000,5.6029
2454,聯發科,406000,3.7058
2455,全新,2753000,2.2803
3008,大立光,125000,0.9851
3017,奇鋐,634000,3.5401
3037,欣興,2797000,5.5959
3081,聯亞,366000,1.9456
3105,穩懋,1949000,1.9577
3189,景碩,470013,0.6701
3260,威剛,382000,0.3604
3443,創意,311000,2.8195
3491,昇達科,1000,0.004
3533,嘉澤,4000,0.0197
3583,辛耘,566000,1.0169
3653,健策,102000,0.7839
3661,世芯-KY,280000,2.5038
3665,貿聯-KY,652000,2.895
3711,日月光投控,1629000,1.9903
4991,環宇-KY,553000,0.777
5274,信驊,29000,1.0913
5289,宜鼎,153000,0.6005
6139,亞翔,250000,0.4249
6187,萬潤,435000,0.9993
6223,旺矽,326000,4.0772
6274,台燿,471000,1.6449
6442,光聖,74000,0.327
6510,精測,137000,0.9894
6515,穎崴,145000,2.5843
6531,愛普*,265000,0.576
6584,南俊國際,2204000,3.0426
6669,緯穎,386000,4.43
6805,富世達,109000,0.4458
7734,印能科技,56000,0.3588
7751,竑騰,375000,1.2208
7769,鴻勁,97000,1.4759
8021,尖點,501000,0.4552
8046,南電,718000,1.2989
8299,群聯,475000,2.525
8996,高力,1630000,3.7615
