股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.9256
1815,富喬,10877000,3.2149
2059,川湖,235000,7.619
2301,光寶科,659000,0.4537
2308,台達電,382000,1.6323
2330,台積電,1116000,6.2392
2345,智邦,1074000,5.4261
2357,華碩,196000,0.4535
2360,致茂,76000,0.3534
2376,技嘉,508000,0.4178
2383,台光電,465000,6.009
2404,漢唐,155000,0.3906
2454,聯發科,145000,1.4335
2455,全新,2753000,3.3053
3008,大立光,343000,5.9571
3017,奇鋐,1001000,7.821
3026,禾伸堂,261000,0.4371
3037,欣興,2482000,5.5219
3081,聯亞,63000,0.4943
3189,景碩,844013,1.6901
3231,緯創,7245000,3.0212
3443,創意,164000,2.2527
3653,健策,33000,0.4449
3661,世芯-KY,215000,2.1059
3665,貿聯-KY,1161000,6.1582
4958,臻鼎-KY,1000000,1.2258
5274,信驊,11000,0.4314
5289,宜鼎,99952,0.332
5347,世界,629000,0.2212
6139,亞翔,250000,0.441
6187,萬潤,134000,0.4221
6213,聯茂,373000,0.47
6223,旺矽,268000,3.322
6274,台燿,113000,0.3754
6584,南俊國際,2231000,3.4095
6669,緯穎,77000,1.3761
8021,尖點,2682000,2.7653
8046,南電,968000,2.7169
8150,南茂,1957000,0.4179
8996,高力,1630000,4.3883
