股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.2725,7140.0
2303,聯電,7000000,2.1498,110.0
2327,國巨*,1247000,1.8943,456.5
2330,台積電,1406000,9.2679,2205.0
2337,旺宏,1343000,0.4104,91.8
2345,智邦,1080000,6.1806,1935.0
2383,台光電,563000,6.9162,4315.0
2454,聯發科,406000,3.8318,3235.0
2455,全新,2753000,2.2477,265.5
3008,大立光,420000,4.8449,3715.0
3017,奇鋐,1002000,6.2896,2110.0
3026,禾伸堂,909000,1.2923,427.5
3037,欣興,2097000,4.3227,716.0
3189,景碩,440013,0.7593,578.0
3231,緯創,5662000,2.8755,160.0
3260,威剛,358000,0.4226,378.5
3264,欣銓,72000,0.036,161.0
3363,上詮,300000,0.4364,437.0
3443,創意,211000,2.0831,3460.0
3491,昇達科,1000,0.003,923.0
3583,辛耘,147000,0.2748,594.0
3661,世芯-KY,215000,1.8069,2785.0
3665,貿聯-KY,955000,5.9803,1910.0
3711,日月光投控,1629000,2.4355,505.0
5289,宜鼎,98000,0.3406,1180.0
6139,亞翔,250000,0.5026,643.0
6187,萬潤,1220000,3.2533,845.0
6223,旺矽,326000,4.6787,4800.0
6488,環球晶,394000,1.0199,778.0
6515,穎崴,42000,0.6814,5290.0
6584,南俊國際,2231000,2.9011,407.5
6669,緯穎,77000,1.1847,4900.0
6805,富世達,109000,0.4131,1230.0
7734,印能科技,56000,0.5184,3065.0
7751,竑騰,310000,0.9938,1120.0
8021,尖點,2501000,2.3717,294.0
8299,群聯,366000,1.6613,1495.0
8996,高力,1630000,4.1952,778.0
