股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.6906,5445.0
2308,台達電,357000,1.5142,2195.0
2330,台積電,1761000,7.4359,2255.0
2337,旺宏,1271000,0.383,153.0
2344,華邦電,893000,0.1982,121.5
2345,智邦,716000,3.5035,2525.0
2360,致茂,487000,2.1714,2440.0
2368,金像電,669000,1.7695,1390.0
2383,台光電,537000,4.9205,4900.0
2408,南亞科,3280000,1.8652,321.0
2449,京元電子,166000,0.2077,301.0
2454,聯發科,180000,1.3194,3700.0
2455,全新,1927000,1.3106,375.0
2486,一詮,1230000,0.83,270.5
3017,奇鋐,501000,2.4184,2520.0
3036,文曄,1177000,0.5881,275.5
3037,欣興,2302000,3.7446,875.0
3081,聯亞,380000,1.9958,3055.0
3105,穩懋,3433000,3.4116,512.0
3131,弘塑,87000,1.2799,3140.0
3163,波若威,923000,1.8135,1065.0
3189,景碩,486013,0.4618,494.0
3260,威剛,393000,0.3393,445.5
3324,雙鴻,151000,0.3052,1060.0
3443,創意,360000,3.8972,5570.0
3491,昇達科,97000,0.3335,1765.0
3529,力旺,67000,0.8746,4115.0
3533,嘉澤,468000,2.5155,2800.0
3583,辛耘,33000,0.0539,952.0
3653,健策,197000,1.4943,3920.0
3661,世芯-KY,393000,3.9909,5310.0
3665,貿聯-KY,667000,3.6607,2775.0
3711,日月光投控,320000,0.3246,555.0
4749,新應材,526000,1.9923,1175.0
4991,環宇-KY,692000,0.8968,740.0
5274,信驊,45000,1.5154,18005.0
5289,宜鼎,142000,0.4721,1795.0
5347,世界,2277000,1.2867,170.0
6223,旺矽,289000,2.7218,5480.0
6274,台燿,636000,1.7483,1450.0
6442,光聖,535000,1.971,1905.0
6510,精測,422000,3.0217,3860.0
6515,穎崴,151000,2.8785,9950.0
6531,愛普*,703000,1.2777,1055.0
6584,南俊國際,1337000,1.7353,681.0
6669,緯穎,465000,4.6913,5790.0
6781,AES-KY,198000,0.8877,1285.0
6805,富世達,219000,1.8922,1850.0
7751,竑騰,388000,1.2828,1835.0
7769,鴻勁,194000,2.3384,6870.0
8021,尖點,569920,0.7093,471.5
8046,南電,1108000,1.9007,900.0
8299,群聯,711000,3.5865,2725.0
8358,金居,1728000,1.9651,477.0
8996,高力,1689000,3.3665,1055.0
