股票代號,股票名稱,股數,持股權重
2059,川湖,312000,3.364
2308,台達電,344000,1.702
2327,國巨*,1566000,2.5879
2330,台積電,1706000,8.3376
2337,旺宏,1434000,0.4681
2345,智邦,977000,5.0898
2360,致茂,200000,1.0258
2368,金像電,645000,1.8003
2383,台光電,563000,5.4803
2454,聯發科,406000,3.7188
2455,全新,2753000,2.2969
3017,奇鋐,634000,3.6479
3037,欣興,2797000,5.6369
3081,聯亞,366000,2.0874
3105,穩懋,1949000,2.0228
3189,景碩,470013,0.7
3260,威剛,382000,0.3556
3443,創意,311000,2.8862
3491,昇達科,1000,0.004
3533,嘉澤,4000,0.0207
3583,辛耘,566000,0.9638
3653,健策,102000,0.8027
3661,世芯-KY,280000,2.5929
3665,貿聯-KY,652000,3.0287
3711,日月光投控,1629000,2.0288
4991,環宇-KY,553000,0.8146
5274,信驊,29000,1.0508
5289,宜鼎,153000,0.5827
6139,亞翔,250000,0.395
6223,旺矽,326000,3.8763
6274,台燿,471000,1.6089
6442,光聖,74000,0.3079
6510,精測,262000,1.7477
6515,穎崴,145000,2.402
6531,愛普*,265000,0.5874
6584,南俊國際,2204000,2.9316
6669,緯穎,386000,4.3563
6805,富世達,109000,0.458
7734,印能科技,56000,0.3656
7751,竑騰,375000,1.1903
7769,鴻勁,97000,1.471
8021,尖點,501000,0.4745
8046,南電,718000,1.3081
8299,群聯,475000,2.5703
8996,高力,1630000,3.597
