股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,267000,2.1505,765.0
2059,川湖,94000,3.7072,3750.0
2308,台達電,460000,4.6061,963.0
2317,鴻海,293000,0.696,230.5
2330,台積電,519000,8.2198,1550.0
2344,華邦電,1071000,0.934,82.6
2345,智邦,332000,4.1166,1185.0
2360,致茂,279000,2.2966,775.0
2368,金像電,246000,1.7737,687.0
2382,廣達,330000,0.9043,272.0
2383,台光電,296000,5.0735,1645.0
2408,南亞科,875000,1.7732,193.0
2451,創見,900000,1.838,196.0
3017,奇鋐,365000,5.8188,1510.0
3037,欣興,334000,0.7638,220.0
3131,弘塑,126000,2.0283,1560.0
3163,波若威,573000,2.3523,398.5
3189,景碩,195000,0.3007,159.0
3231,緯創,538000,0.824,150.5
3260,威剛,751000,2.0384,279.5
3324,雙鴻,190000,2.0391,1010.0
3529,力旺,67000,1.2321,1730.0
3653,健策,11000,0.3163,2745.0
3665,貿聯-KY,280000,4.3908,1520.0
5289,宜鼎,157000,0.8572,576.0
5439,高技,91000,0.3024,317.0
5536,聖暉*,230000,1.8668,781.0
6223,旺矽,155000,3.658,2250.0
6274,台燿,545000,2.7428,494.0
6442,光聖,109000,1.5616,1360.0
6515,穎崴,88000,2.6361,2840.0
6531,愛普*,62000,0.2858,448.0
6584,南俊國際,531000,1.9281,347.0
6669,緯穎,76000,3.4803,4485.0
6781,AES-KY,166000,2.3609,1330.0
6805,富世達,125000,2.1164,1625.0
7769,鴻勁,84000,3.0021,3425.0
8046,南電,134000,0.3357,241.0
8210,勤誠,165000,1.7192,1005.0
8299,群聯,333000,4.6494,1450.0
8996,高力,333000,2.0089,580.0
