股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,204000,1.4252,908.0
2059,川湖,134000,3.1175,3170.0
2308,台達電,504000,4.7903,1255.0
2317,鴻海,325000,0.5279,217.0
2330,台積電,556000,7.6311,1865.0
2344,華邦電,379000,0.3024,104.0
2345,智邦,488000,4.9152,1305.0
2360,致茂,313000,3.097,1340.0
2368,金像電,60000,0.3259,709.0
2383,台光電,164000,2.6987,2190.0
2408,南亞科,2279000,4.1463,234.5
2449,京元電子,932000,2.0162,278.0
2454,聯發科,151000,1.9439,1720.0
2486,一詮,1150000,1.1052,125.0
3017,奇鋐,331000,4.2143,1750.0
3037,欣興,1193000,3.9179,417.0
3163,波若威,612000,3.4684,721.0
3189,景碩,213000,0.4668,284.5
3324,雙鴻,226000,1.7312,972.0
3443,創意,23000,0.4062,2280.0
3529,力旺,71000,1.1759,2255.0
3533,嘉澤,164000,1.931,1495.0
3653,健策,14000,0.3018,2880.0
3661,世芯-KY,37000,0.8805,3120.0
3665,貿聯-KY,217000,2.5319,1610.0
4749,新應材,240000,1.5848,879.0
5274,信驊,26000,1.7068,8655.0
5289,宜鼎,157000,0.9109,744.0
5347,世界,2501000,2.1819,116.0
5439,高技,126000,0.2493,262.0
6223,旺矽,175000,3.5438,2660.0
6274,台燿,238000,0.9082,490.5
6442,光聖,124000,2.0493,2100.0
6515,穎崴,100000,3.355,4525.0
6531,愛普*,245000,0.7333,404.0
6584,南俊國際,136000,0.3916,367.5
6669,緯穎,50000,1.47,3910.0
6781,AES-KY,191000,1.5173,1020.0
6805,富世達,55000,0.6866,1645.0
7751,竑騰,166000,1.3893,1105.0
7769,鴻勁,92000,2.7081,3980.0
8021,尖點,509920,0.9259,230.5
8046,南電,160000,0.5674,450.0
8210,勤誠,165000,1.0673,880.0
8299,群聯,394000,4.9046,1705.0
8358,金居,713000,1.3376,262.0
8996,高力,599000,3.5307,749.0
