股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,257000,2.1448,3935.0
2308,台達電,356000,1.5529,2015.0
2330,台積電,1305000,5.7916,2050.0
2337,旺宏,771000,0.2211,134.5
2344,華邦電,889000,0.1753,90.6
2345,智邦,713000,3.3804,2200.0
2360,致茂,485000,2.1262,2030.0
2368,金像電,308000,0.8168,1250.0
2383,台光電,438000,3.7455,4065.0
2408,南亞科,3265000,1.555,219.0
2449,京元電子,166000,0.2077,287.5
2486,一詮,1517000,0.6716,219.0
3017,奇鋐,501000,2.782,2695.0
3036,文曄,1171000,0.5513,213.5
3037,欣興,2210000,3.3969,716.0
3081,聯亞,229000,1.455,3005.0
3105,穩懋,3433000,4.5856,600.0
3131,弘塑,153000,1.0864,3400.0
3163,波若威,919000,2.5068,1180.0
3189,景碩,484013,0.4961,491.5
3260,威剛,293000,0.2496,421.5
3324,雙鴻,150000,0.3409,1155.0
3443,創意,259000,2.0942,3675.0
3491,昇達科,97000,0.3727,1720.0
3529,力旺,154000,1.4669,4055.0
3533,嘉澤,466000,2.6583,2650.0
3653,健策,192000,2.2321,5410.0
3661,世芯-KY,173000,1.4925,4065.0
3665,貿聯-KY,567000,2.9767,2555.0
3711,日月光投控,319000,0.3259,465.0
4749,新應材,698000,1.496,1035.0
4991,環宇-KY,688000,1.0739,693.0
5274,信驊,45000,1.4851,16085.0
5289,宜鼎,102000,0.2473,1165.0
5347,世界,2818000,0.8449,145.0
6223,旺矽,288000,3.08,4825.0
6271,同欣電,2089000,0.8479,185.0
6274,台燿,633000,1.3196,973.0
6442,光聖,781000,3.9564,2240.0
6510,精測,321000,2.8527,4200.0
6515,穎崴,150000,3.4795,10730.0
6531,愛普*,700000,1.0911,792.0
6584,南俊國際,1333000,2.2711,805.0
6669,緯穎,464000,4.239,4350.0
6781,AES-KY,198000,0.8877,1120.0
6805,富世達,297000,1.2313,1985.0
7751,竑騰,386000,1.6128,2075.0
7769,鴻勁,193000,1.8656,4745.0
8021,尖點,688920,0.604,445.5
8046,南電,1103000,1.884,803.0
8299,群聯,708000,2.7053,1775.0
8358,金居,1728000,1.9651,393.5
8996,高力,1489000,3.9166,1195.0
