股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,201000,2.405,3445.0
2308,台達電,142000,0.8816,1845.0
2330,台積電,949000,6.866,2085.0
2337,旺宏,707000,0.3492,139.0
2344,華邦電,698000,0.2189,89.6
2345,智邦,560000,3.8373,2035.0
2360,致茂,389000,2.7332,2050.0
2368,金像電,239000,0.9685,1165.0
2383,台光電,340000,4.5059,3835.0
2408,南亞科,2562000,1.8848,213.5
2449,京元電子,166000,0.2077,283.5
2486,一詮,1296000,0.8159,185.5
3017,奇鋐,390000,3.154,2440.0
3036,文曄,998000,0.7966,235.0
3037,欣興,1720000,3.6973,645.0
3081,聯亞,195000,1.5702,2365.0
3105,穩懋,1808000,2.808,490.5
3131,弘塑,120000,1.344,3255.0
3163,波若威,712000,2.9967,1135.0
3189,景碩,483013,0.6443,393.5
3260,威剛,243000,0.3114,360.5
3324,雙鴻,98000,0.3313,1045.0
3443,創意,68000,0.7261,3345.0
3491,昇達科,75000,0.4539,1750.0
3529,力旺,89000,1.0432,3705.0
3533,嘉澤,362000,2.9905,2510.0
3653,健策,106000,1.5319,4380.0
3661,世芯-KY,63000,0.7034,3475.0
3665,貿聯-KY,405000,3.3105,2395.0
3711,日月光投控,249000,0.3867,450.5
4749,新應材,555000,1.7586,891.0
4991,環宇-KY,538000,1.134,600.0
5274,信驊,31000,1.4961,14480.0
5289,宜鼎,94000,0.3727,1085.0
5347,世界,2400000,1.0643,132.5
6223,旺矽,206000,3.2997,4915.0
6271,同欣電,1695000,1.0789,185.0
6274,台燿,242000,0.7963,960.0
6442,光聖,523000,3.8021,2075.0
6510,精測,161000,2.0188,3660.0
6515,穎崴,117000,3.6891,9820.0
6531,愛普*,567000,1.1655,586.0
6584,南俊國際,637000,1.418,676.0
6669,緯穎,154000,1.9926,3700.0
6781,AES-KY,198000,0.8877,1015.0
6805,富世達,231000,1.4664,1900.0
7751,竑騰,300000,2.0505,1845.0
7769,鴻勁,150000,2.2226,4295.0
8021,尖點,583920,0.6905,355.0
8046,南電,904000,2.0627,721.0
8299,群聯,557000,3.158,1585.0
8358,金居,1728000,1.9651,334.5
8996,高力,993000,3.7994,1115.0
