股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.5858
1815,富喬,10877000,2.9445
2059,川湖,260000,8.655
2301,光寶科,659000,0.4641
2308,台達電,632000,2.5373
2330,台積電,1306000,7.2358
2345,智邦,1074000,5.0634
2357,華碩,196000,0.4366
2360,致茂,76000,0.3452
2376,技嘉,508000,0.4096
2383,台光電,465000,6.2887
2404,漢唐,155000,0.384
2454,聯發科,266000,2.4074
2455,全新,2753000,2.7031
3008,大立光,343000,4.9496
3017,奇鋐,1001000,7.2453
3026,禾伸堂,261000,0.3676
3037,欣興,2482000,6.6052
3081,聯亞,63000,0.4704
3189,景碩,844013,1.7058
3231,緯創,7245000,3.025
3443,創意,164000,2.3045
3653,健策,33000,0.4334
3661,世芯-KY,215000,1.9532
3665,貿聯-KY,1161000,5.3403
3711,日月光投控,716000,0.9724
4958,臻鼎-KY,1000000,1.0392
5274,信驊,11000,0.3959
5289,宜鼎,98000,0.3372
5347,世界,629000,0.2193
6139,亞翔,250000,0.4588
6187,萬潤,134000,0.3996
6213,聯茂,373000,0.4988
6223,旺矽,268000,3.0987
6274,台燿,113000,0.3966
6584,南俊國際,2231000,3.0914
6669,緯穎,77000,1.1985
8021,尖點,2682000,2.575
8046,南電,300000,0.8121
8150,南茂,1957000,0.409
8996,高力,1630000,4.4687
