股票代號,股票名稱,股數,持股權重
1303,南亞,1803000,0.31
1319,東陽,573000,0.18
1560,中砂,516000,0.52
2059,川湖,207000,2.54
2308,台達電,1939000,6.03
2317,鴻海,4226000,3.46
2327,國巨*,1000,0.0
2330,台積電,1894000,8.97
2344,華邦電,1000,0.0
2345,智邦,1665000,5.3
2354,鴻準,3805000,0.85
2357,華碩,1000,0.0
2368,金像電,3150000,5.8
2383,台光電,1222000,5.45
2439,美律,1000,0.0
2449,京元電子,5007000,3.5
2454,聯發科,1000,0.0
2884,玉山金,1010,0.0
3008,大立光,1000,0.01
3017,奇鋐,1442000,7.0
3037,欣興,1000,0.0
3045,台灣大,1000,0.0
3211,順達,468000,0.42
3231,緯創,3954000,1.85
3376,新日興,76000,0.05
3406,玉晶光,734000,1.06
3515,華擎,1000000,0.92
3533,嘉澤,244000,0.99
3583,辛耘,1000,0.0
3653,健策,433000,3.48
3661,世芯-KY,301000,3.44
3665,貿聯-KY,1329848,6.93
3711,日月光投控,1000,0.0
3715,定穎投控,967000,0.41
4770,上品,1000,0.0
4958,臻鼎-KY,1655000,0.81
4966,譜瑞-KY,1000,0.0
5274,信驊,56000,1.15
5347,世界,1000,0.0
5536,聖暉*,494000,1.1
6139,亞翔,227000,0.31
6191,精成科,2323000,0.92
6223,旺矽,571000,3.34
6274,台燿,2533000,3.3
6472,保瑞,1000,0.0
6669,緯穎,429000,6.21
6805,富世達,609000,2.95
8210,勤誠,1021000,3.35
8299,群聯,597000,2.55
8996,高力,63000,0.11
