股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,3.1781,221.5
1815,富喬,11420868,3.4185,114.5
2059,川湖,293000,6.8632,11715.0
2301,光寶科,659000,0.4561,274.0
2308,台達電,300000,1.1688,1670.0
2330,台積電,1406000,7.7117,2385.0
2337,旺宏,1343000,0.4017,114.5
2345,智邦,1080000,6.0364,1840.0
2357,華碩,196000,0.4566,928.0
2360,致茂,76000,0.4056,2080.0
2376,技嘉,508000,0.4359,343.0
2383,台光電,466000,5.7333,5115.0
2404,漢唐,155000,0.3924,1035.0
2454,聯發科,406000,3.691,4430.0
2455,全新,2753000,2.3751,520.0
3008,大立光,520000,5.5776,6055.0
3017,奇鋐,1002000,6.832,3115.0
3026,禾伸堂,261000,0.4759,726.0
3037,欣興,2497000,5.6346,951.0
3081,聯亞,63000,0.4313,2675.0
3189,景碩,844013,1.68,795.0
3231,緯創,7662000,3.3673,182.5
3260,威剛,358000,0.3495,388.5
3264,欣銓,72000,0.0353,221.0
3443,創意,211000,2.1922,6035.0
3583,辛耘,147000,0.2512,664.0
3653,健策,33000,0.479,5310.0
3661,世芯-KY,215000,1.9252,3355.0
3665,貿聯-KY,1161000,5.6616,1980.0
3711,日月光投控,1629000,2.2478,592.0
4958,臻鼎-KY,1000000,1.221,477.5
5274,信驊,11000,0.4933,17520.0
5289,宜鼎,99952,0.3216,1275.0
5347,世界,629000,0.2502,153.0
6139,亞翔,250000,0.4383,713.0
6187,萬潤,801000,2.1827,1215.0
6213,聯茂,373000,0.4791,519.0
6223,旺矽,326000,4.7631,5440.0
6274,台燿,113000,0.3974,1370.0
6515,穎崴,51000,0.8396,6310.0
6584,南俊國際,2231000,3.0273,537.0
6669,緯穎,429675,2.4329,2315.0
6805,富世達,109000,0.4449,2025.0
7734,印能科技,56000,0.4402,2555.0
7751,竑騰,270000,0.8797,1360.0
8021,尖點,2682000,2.9603,431.5
8046,南電,968000,2.5473,1085.0
8150,南茂,1957000,0.4227,84.4
8299,群聯,366000,1.7188,1920.0
8996,高力,1630000,5.0213,1220.0
