股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,258000,2.0276,4055.0
2308,台達電,357000,1.5535,2220.0
2330,台積電,1761000,7.5571,2275.0
2337,旺宏,1271000,0.3934,154.5
2344,華邦電,893000,0.1611,95.4
2345,智邦,716000,3.2813,2505.0
2360,致茂,487000,2.0752,2310.0
2368,金像電,669000,1.8691,1440.0
2383,台光電,537000,4.9057,4755.0
2408,南亞科,3280000,1.4207,237.0
2449,京元電子,166000,0.2077,332.5
2454,聯發科,180000,0.9443,2870.0
2455,全新,427000,0.2982,355.0
2486,一詮,1230000,0.83,297.5
3017,奇鋐,601000,3.4247,2885.0
3036,文曄,1177000,0.4826,210.5
3037,欣興,2303000,4.0874,911.0
3081,聯亞,380000,2.0164,2745.0
3105,穩懋,3433000,3.6986,524.0
3131,弘塑,154000,0.9131,3065.0
3163,波若威,923000,2.1242,1255.0
3189,景碩,486013,0.5157,531.0
3260,威剛,393000,0.3444,441.0
3324,雙鴻,151000,0.346,1190.0
3443,創意,260000,2.2262,4685.0
3491,昇達科,97000,0.3022,1705.0
3529,力旺,67000,0.8746,4180.0
3533,嘉澤,468000,2.4598,2610.0
3583,辛耘,33000,0.0525,793.0
3653,健策,197000,2.1303,5300.0
3661,世芯-KY,173000,1.4378,4250.0
3665,貿聯-KY,667000,3.7136,2940.0
3711,日月光投控,320000,0.3074,525.0
4749,新應材,701000,1.416,1030.0
4991,環宇-KY,692000,0.9402,677.0
5274,信驊,45000,1.4901,17545.0
5289,宜鼎,142000,0.3553,1295.0
5347,世界,2277000,1.2867,151.0
6223,旺矽,289000,2.8609,5165.0
6271,同欣電,2589000,0.9002,178.0
6274,台燿,636000,1.2911,1110.0
6442,光聖,785000,3.3292,2085.0
6510,精測,422000,2.9178,3780.0
6515,穎崴,151000,3.1519,10700.0
6531,愛普*,703000,1.1869,924.0
6584,南俊國際,1337000,1.822,672.0
6669,緯穎,465000,4.3695,4860.0
6781,AES-KY,198000,0.8877,1135.0
6805,富世達,219000,1.8922,2215.0
7751,竑騰,388000,1.8873,2660.0
7769,鴻勁,194000,1.9282,5380.0
8021,尖點,569920,0.7093,425.0
8046,南電,1108000,2.2382,986.0
8299,群聯,711000,2.7153,2010.0
8358,金居,1728000,1.9651,402.5
8996,高力,1689000,4.2436,1245.0
