股票代號,股票名稱,股數,持股權重
2059,川湖,201000,2.4687
2308,台達電,142000,0.8859
2330,台積電,949000,6.953
2337,旺宏,707000,0.3919
2344,華邦電,698000,0.2326
2345,智邦,560000,3.7735
2360,致茂,389000,2.5519
2368,金像電,239000,0.9799
2383,台光電,340000,4.37
2408,南亞科,2562000,2.0095
2486,一詮,1296000,0.8848
3017,奇鋐,390000,3.2119
3036,文曄,998000,0.8094
3037,欣興,1720000,3.661
3081,聯亞,195000,1.5121
3105,穩懋,1808000,2.9458
3131,弘塑,120000,1.4054
3163,波若威,712000,3.0462
3189,景碩,483013,0.6388
3260,威剛,243000,0.3257
3324,雙鴻,98000,0.3371
3443,創意,68000,0.7394
3491,昇達科,75000,0.4625
3529,力旺,89000,1.0582
3533,嘉澤,362000,2.8716
3653,健策,106000,1.5116
3661,世芯-KY,63000,0.7187
3665,貿聯-KY,405000,3.3138
3711,日月光投控,249000,0.3764
4749,新應材,555000,1.8184
4991,環宇-KY,538000,1.1911
5274,信驊,31000,1.4373
5289,宜鼎,94000,0.3954
5347,世界,2400000,1.0653
6223,旺矽,206000,3.3491
6274,台燿,242000,0.742
6442,光聖,523000,3.8691
6510,精測,161000,1.9286
6515,穎崴,117000,3.5331
6531,愛普*,567000,1.225
6584,南俊國際,637000,1.5852
6669,緯穎,154000,2.0617
6781,AES-KY,71000,0.247
6805,富世達,231000,1.4248
7751,竑騰,300000,2.091
7769,鴻勁,150000,2.2381
8021,尖點,583920,0.7286
8046,南電,904000,2.082
8299,群聯,557000,3.4951
8358,金居,1776000,1.9977
8996,高力,993000,3.9474
