股票代號,股票名稱,股數,持股權重
1519,華城,292000,2.045
2059,川湖,130000,3.8399
2308,台達電,506000,4.5762
2317,鴻海,323000,0.6633
2327,國巨*,68000,0.1463
2330,台積電,569000,8.5175
2344,華邦電,1079000,0.9402
2345,智邦,353000,3.8216
2360,致茂,307000,2.5248
2368,金像電,271000,1.5381
2382,廣達,213000,0.5371
2383,台光電,232000,3.2351
2408,南亞科,950000,1.8411
2449,京元電子,438000,1.0283
2451,創見,945000,2.0335
3017,奇鋐,366000,4.4841
3037,欣興,365000,0.7333
3131,弘塑,139000,2.2169
3163,波若威,631000,2.0887
3189,景碩,215000,0.3228
3260,威剛,826000,1.8951
3324,雙鴻,230000,1.9776
3443,創意,25000,0.5268
3529,力旺,74000,1.0879
3653,健策,14000,0.3199
3661,世芯-KY,30000,0.9543
3665,貿聯-KY,308000,3.9107
4749,新應材,132000,1.0808
5274,信驊,9000,0.6146
5289,宜鼎,158000,0.87
5347,世界,1000000,0.9667
5439,高技,123000,0.3419
5536,聖暉*,238000,1.6265
6223,旺矽,171000,3.3977
6274,台燿,597000,2.4788
6442,光聖,124000,1.5468
6515,穎崴,97000,3.0164
6531,愛普*,233000,0.9965
6584,南俊國際,104000,0.2946
6669,緯穎,84000,3.1735
6781,AES-KY,182000,2.0595
6805,富世達,56000,0.6811
7769,鴻勁,88000,2.5836
8021,尖點,500000,0.96
8046,南電,147000,0.315
8210,勤誠,162000,1.3135
8299,群聯,343000,4.9816
8358,金居,696000,1.6031
8996,高力,366000,2.0708
