股票代號,股票名稱,股數,持股權重
1519,華城,204000,1.5273
2059,川湖,134000,3.1725
2308,台達電,504000,4.5438
2317,鴻海,325000,0.549
2330,台積電,556000,7.6933
2344,華邦電,379000,0.3045
2345,智邦,488000,4.3039
2360,致茂,313000,2.39
2368,金像電,60000,0.3574
2383,台光電,224000,3.4243
2408,南亞科,718000,1.5479
2449,京元電子,932000,2.0494
2454,聯發科,85000,1.1794
2486,一詮,1150000,1.2802
3017,奇鋐,331000,4.2297
3037,欣興,858000,2.4584
3163,波若威,612000,2.2645
3189,景碩,213000,0.44
3231,緯創,827000,0.8266
3260,威剛,819000,2.1412
3324,雙鴻,226000,1.7717
3443,創意,23000,0.4219
3529,力旺,71000,0.9991
3533,嘉澤,85000,1.0461
3653,健策,14000,0.3292
3661,世芯-KY,64000,1.6281
3665,貿聯-KY,387000,3.8227
4749,新應材,240000,1.5955
5274,信驊,26000,1.8609
5289,宜鼎,157000,0.9723
5347,世界,2101000,1.8694
5439,高技,126000,0.3022
6223,旺矽,175000,3.7728
6274,台燿,238000,0.9702
6415,矽力*-KY,822000,1.7592
6442,光聖,124000,1.706
6515,穎崴,101000,3.5037
6531,愛普*,245000,0.7932
6584,南俊國際,136000,0.3726
6669,緯穎,50000,1.415
6781,AES-KY,191000,1.7219
6805,富世達,55000,0.6683
7769,鴻勁,92000,2.6722
8021,尖點,509920,0.8354
8046,南電,160000,0.4986
8210,勤誠,165000,1.4034
8299,群聯,327000,5.1783
8358,金居,713000,1.3974
8996,高力,412000,2.613
