股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,3.1075,236.5
1815,富喬,10877000,3.5661,126.0
2059,川湖,293000,6.8632,12400.0
2301,光寶科,659000,0.4657,292.5
2308,台達電,300000,1.1688,1795.0
2330,台積電,1406000,7.7117,2465.0
2337,旺宏,1343000,0.4017,126.5
2345,智邦,1080000,6.0364,2015.0
2357,華碩,196000,0.4607,979.0
2360,致茂,76000,0.418,2335.0
2376,技嘉,508000,0.4404,349.5
2383,台光電,466000,5.7333,5375.0
2404,漢唐,155000,0.3971,1065.0
2454,聯發科,406000,3.691,4625.0
2455,全新,2753000,2.3751,533.0
3008,大立光,520000,5.5776,6870.0
3017,奇鋐,1002000,6.832,3380.0
3026,禾伸堂,261000,0.4734,758.0
3037,欣興,2497000,5.6346,993.0
3081,聯亞,63000,0.4383,2850.0
3189,景碩,844013,1.6398,812.0
3231,緯創,7662000,3.3673,189.0
3260,威剛,358000,0.3495,414.5
3264,欣銓,72000,0.0353,233.0
3443,創意,211000,2.1922,5925.0
3583,辛耘,147000,0.2512,730.0
3653,健策,33000,0.4447,5760.0
3661,世芯-KY,215000,2.1042,3905.0
3665,貿聯-KY,1161000,5.4559,1975.0
3711,日月光投控,1629000,2.2478,640.0
4958,臻鼎-KY,1000000,1.2264,502.0
5274,信驊,11000,0.5134,18605.0
5289,宜鼎,99952,0.3325,1355.0
5347,世界,629000,0.2321,157.0
6139,亞翔,250000,0.4505,750.0
6187,萬潤,801000,2.1827,1330.0
6213,聯茂,373000,0.4619,523.0
6223,旺矽,326000,4.7631,5615.0
6274,台燿,113000,0.3691,1345.0
6515,穎崴,42000,0.6599,7280.0
6584,南俊國際,2231000,3.2617,586.0
6669,緯穎,429675,2.4417,2325.0
6805,富世達,109000,0.4449,2295.0
7734,印能科技,56000,0.4402,2980.0
7751,竑騰,270000,0.8797,1610.0
8021,尖點,2682000,2.931,442.5
8046,南電,968000,2.4096,1110.0
8150,南茂,1957000,0.4291,91.5
8299,群聯,366000,1.7188,2085.0
8996,高力,1630000,4.8492,1345.0
