股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.8321,220.5
1815,富喬,10877000,2.8971,125.5
2059,川湖,293000,6.8632,14300.0
2301,光寶科,659000,0.4535,317.5
2308,台達電,632000,2.5575,1830.0
2330,台積電,1406000,7.7117,2420.0
2337,旺宏,1343000,0.4017,126.5
2345,智邦,1080000,6.0364,2125.0
2357,華碩,196000,0.4337,965.0
2360,致茂,76000,0.3457,2010.0
2376,技嘉,508000,0.4006,349.0
2383,台光電,466000,5.7333,5490.0
2404,漢唐,155000,0.3809,1075.0
2454,聯發科,406000,3.691,3985.0
2455,全新,2753000,2.7253,434.0
3008,大立光,520000,5.5776,7065.0
3017,奇鋐,1002000,6.832,3360.0
3026,禾伸堂,261000,0.4027,742.0
3037,欣興,2497000,5.6346,1110.0
3081,聯亞,63000,0.4854,3305.0
3189,景碩,844013,1.7637,899.0
3231,緯創,7662000,3.3673,178.0
3260,威剛,358000,0.3495,412.0
3264,欣銓,72000,0.0353,235.0
3443,創意,211000,2.1922,6015.0
3583,辛耘,147000,0.2512,749.0
3653,健策,33000,0.4259,5785.0
3661,世芯-KY,215000,1.9023,4065.0
3665,貿聯-KY,1161000,5.4547,2260.0
3711,日月光投控,1629000,2.2478,621.0
4958,臻鼎-KY,1000000,1.0905,480.5
5274,信驊,11000,0.3849,15630.0
5289,宜鼎,99952,0.3404,1470.0
5347,世界,629000,0.2171,153.0
6139,亞翔,250000,0.4481,775.0
6187,萬潤,801000,2.1827,1365.0
6213,聯茂,373000,0.4801,582.0
6223,旺矽,326000,4.7631,5030.0
6274,台燿,113000,0.3733,1490.0
6515,穎崴,42000,0.6599,6250.0
6584,南俊國際,2231000,3.1624,682.0
6669,緯穎,77000,1.1997,7200.0
6805,富世達,109000,0.4449,2345.0
7734,印能科技,56000,0.4402,2995.0
7751,竑騰,270000,0.8797,1790.0
8021,尖點,2682000,2.5906,454.0
8046,南電,300000,0.8882,1240.0
8150,南茂,1957000,0.404,90.5
8299,群聯,366000,1.7188,2150.0
8996,高力,1630000,4.8819,1265.0
