股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.4073,186.0
1815,富喬,10877000,2.5134,107.0
2059,川湖,293000,6.8632,13925.0
2301,光寶科,659000,0.4249,267.0
2308,台達電,632000,2.6302,1745.0
2330,台積電,1406000,7.7117,2375.0
2337,旺宏,1343000,0.4017,122.0
2345,智邦,1080000,6.0364,2105.0
2357,華碩,196000,0.4274,913.0
2360,致茂,76000,0.3799,2140.0
2376,技嘉,508000,0.4174,344.0
2383,台光電,466000,5.7333,5985.0
2404,漢唐,155000,0.4002,1075.0
2454,聯發科,406000,3.691,3700.0
2455,全新,2753000,2.5738,412.0
3008,大立光,520000,5.5776,5515.0
3017,奇鋐,1002000,6.832,2985.0
3026,禾伸堂,261000,0.4246,710.0
3037,欣興,2497000,5.6346,1140.0
3081,聯亞,63000,0.3981,2780.0
3189,景碩,844013,1.6896,851.0
3231,緯創,7662000,3.3673,180.0
3260,威剛,358000,0.3495,401.0
3264,欣銓,72000,0.0353,208.5
3443,創意,211000,2.1922,5630.0
3583,辛耘,147000,0.2512,713.0
3653,健策,33000,0.4248,5600.0
3661,世芯-KY,215000,1.8402,3750.0
3665,貿聯-KY,1161000,6.0226,2250.0
3711,日月光投控,1629000,2.2478,590.0
4958,臻鼎-KY,1000000,1.0775,463.0
5274,信驊,11000,0.4105,15750.0
5289,宜鼎,98000,0.35,1490.0
5347,世界,629000,0.2246,153.5
6139,亞翔,250000,0.4515,766.0
6187,萬潤,801000,2.1827,1265.0
6213,聯茂,373000,0.4256,510.0
6223,旺矽,326000,4.7631,5650.0
6274,台燿,113000,0.3996,1575.0
6515,穎崴,42000,0.6599,6380.0
6584,南俊國際,2231000,3.1563,586.0
6669,緯穎,77000,1.1574,6325.0
6805,富世達,109000,0.4449,1850.0
7734,印能科技,56000,0.4402,2815.0
7751,竑騰,270000,0.8797,1575.0
8021,尖點,2682000,2.4885,408.5
8046,南電,300000,0.8347,1195.0
8150,南茂,1957000,0.4028,87.9
8299,群聯,366000,1.7188,1995.0
8996,高力,1630000,4.3623,1135.0
