股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.4619
1815,富喬,10877000,2.367
2059,川湖,260000,8.062
2308,台達電,632000,2.6865
2330,台積電,1406000,7.6096
2337,旺宏,1343000,0.3922
2345,智邦,1080000,5.5773
2383,台光電,465000,6.6587
2454,聯發科,406000,3.708
2455,全新,2753000,2.5888
3008,大立光,420000,4.802
3017,奇鋐,1002000,7.1178
3037,欣興,2497000,6.3067
3189,景碩,840013,1.7143
3231,緯創,7662000,3.2311
3260,威剛,358000,0.3229
3264,欣銓,72000,0.0355
3443,創意,160000,2.1107
3583,辛耘,147000,0.2416
3661,世芯-KY,215000,1.9684
3665,貿聯-KY,1161000,5.5898
3711,日月光投控,1629000,2.2592
4958,臻鼎-KY,1000000,1.1343
5289,宜鼎,98000,0.3381
5347,世界,629000,0.2297
6139,亞翔,250000,0.4549
6223,旺矽,263000,3.4399
6515,穎崴,42000,0.626
6584,南俊國際,2231000,2.9985
6669,緯穎,77000,1.1495
6805,富世達,109000,0.4731
7734,印能科技,56000,0.3876
7751,竑騰,25000,0.0834
8021,尖點,2682000,2.5886
8046,南電,300000,0.8761
8996,高力,1630000,4.4661
