股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,6096000,0.81,
1319,東陽,1531000,0.3,
1326,台化,5635000,0.41,
1802,台玻,2065000,0.19,
1815,富喬,4454000,0.76,
2002,中鋼,4923000,0.18,
2059,川湖,40000,0.22,
2308,台達電,2493000,5.13,
2313,華通,1000,0.0,
2317,鴻海,1000,0.0,
2327,國巨*,6551000,3.02,
2330,台積電,2913000,9.19,
2345,智邦,2556000,5.14,
2357,華碩,2000,0.0,
2368,金像電,2797000,3.8,
2383,台光電,1677000,5.85,
2404,漢唐,165000,0.27,
2439,美律,2000,0.0,
2449,京元電子,1227000,0.62,
2454,聯發科,1000,0.0,
2884,玉山金,2010,0.0,
3008,大立光,3000,0.01,
3017,奇鋐,2290000,6.67,
3037,欣興,3869000,2.53,
3045,台灣大,2000,0.0,
3211,順達,570000,0.31,
3217,優群,326000,0.09,
3376,新日興,1017000,0.37,
3533,嘉澤,1000,0.0,
3653,健策,916000,4.91,
3661,世芯-KY,503000,2.92,
3665,貿聯-KY,1627848,3.67,
4979,華星光,329000,0.19,
5269,祥碩,137000,0.31,
5274,信驊,174000,2.84,
5536,聖暉*,1000,0.0,
6139,亞翔,1610000,1.57,
6191,精成科,3238000,0.62,
6223,旺矽,962000,4.73,
6274,台燿,4825000,4.49,
6488,環球晶,766000,0.64,
6510,精測,230000,1.61,
6515,穎崴,225000,1.78,
6669,緯穎,722000,4.66,
6805,富世達,1066000,2.95,
8046,南電,3788000,2.69,
8210,勤誠,1563000,3.03,
8299,群聯,1613000,5.83,
8358,金居,1826000,0.82,
8996,高力,1000,0.0,
