股票代號,股票名稱,股數,持股權重
2059,川湖,293000,5.1918
2303,聯電,7000000,2.605
2327,國巨*,1566000,3.7151
2330,台積電,1406000,7.7934
2337,旺宏,1343000,0.4394
2345,智邦,977000,6.0416
2383,台光電,563000,7.1592
2454,聯發科,406000,3.9668
2455,全新,2753000,2.1543
3008,大立光,420000,4.0563
3017,奇鋐,1009000,6.2168
3037,欣興,2097000,4.6164
3189,景碩,440013,0.8212
3260,威剛,358000,0.3284
3264,欣銓,72000,0.0403
3363,上詮,300000,0.3568
3443,創意,311000,3.7274
3491,昇達科,1000,0.0028
3583,辛耘,566000,1.1556
3661,世芯-KY,215000,2.3665
3665,貿聯-KY,955000,4.3808
3711,日月光投控,1629000,2.663
5289,宜鼎,98000,0.3779
6139,亞翔,250000,0.5278
6182,合晶,4500000,1.5026
6187,萬潤,1220000,2.7571
6223,旺矽,326000,5.3184
6515,穎崴,120000,2.5122
6584,南俊國際,2231000,3.7274
6805,富世達,109000,0.4093
7734,印能科技,56000,0.4092
7751,竑騰,372000,1.1794
8021,尖點,1501000,1.8361
8299,群聯,445000,2.2414
8996,高力,1630000,5.1864
