股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,5.0686,7880.0
2303,聯電,7000000,2.6734,165.5
2327,國巨*,1566000,4.0344,1055.0
2330,台積電,1406000,7.9593,2465.0
2337,旺宏,1343000,0.4355,145.5
2345,智邦,977000,5.8729,2750.0
2368,金像電,325000,0.896,1235.0
2383,台光電,563000,7.0422,5655.0
2454,聯發科,406000,3.9773,4345.0
2455,全新,2753000,2.2303,348.0
3008,大立光,420000,4.1097,4295.0
3017,奇鋐,1009000,5.9741,2740.0
3037,欣興,2097000,4.9284,979.0
3189,景碩,440013,0.883,830.0
3260,威剛,358000,0.3223,408.0
3264,欣銓,72000,0.0377,249.0
3363,上詮,300000,0.364,529.0
3443,創意,311000,3.5457,5330.0
3491,昇達科,1000,0.0028,1265.0
3583,辛耘,566000,1.1575,908.0
3661,世芯-KY,215000,2.1621,4895.0
3665,貿聯-KY,955000,4.3379,2040.0
3711,日月光投控,1629000,2.5879,727.0
5289,宜鼎,98000,0.3488,1715.0
6139,亞翔,250000,0.5152,939.0
6182,合晶,4500000,1.3728,148.5
6187,萬潤,1220000,2.9362,1005.0
6223,旺矽,326000,4.9323,7255.0
6515,穎崴,145000,2.6786,9310.0
6584,南俊國際,2231000,3.5191,743.0
6805,富世達,109000,0.4187,1670.0
7734,印能科技,56000,0.3904,3250.0
7751,竑騰,372000,1.2189,1410.0
8021,尖點,1501000,1.9029,544.0
8299,群聯,445000,2.2828,2240.0
8996,高力,1630000,5.7279,1415.0
