股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,293000,6.1108,7145.0
2303,聯電,7000000,2.2241,102.5
2327,國巨*,1247000,1.9654,507.0
2330,台積電,1406000,8.9742,2200.0
2337,旺宏,1343000,0.4248,102.0
2345,智邦,1080000,6.1678,1910.0
2383,台光電,563000,6.9506,4100.0
2454,聯發科,406000,3.7678,3150.0
2455,全新,2753000,2.3313,272.5
3008,大立光,420000,4.5855,3850.0
3017,奇鋐,1002000,6.2834,2095.0
3026,禾伸堂,909000,1.341,474.5
3037,欣興,2097000,4.485,688.0
3189,景碩,440013,0.7871,576.0
3231,緯創,5662000,2.6946,169.5
3260,威剛,358000,0.3698,394.0
3264,欣銓,72000,0.0373,167.0
3363,上詮,300000,0.4526,485.5
3443,創意,211000,2.1619,3295.0
3491,昇達科,1000,0.003,1025.0
3583,辛耘,147000,0.2827,624.0
3661,世芯-KY,215000,1.8748,2805.0
3665,貿聯-KY,955000,5.9218,2090.0
3711,日月光投控,1629000,2.5264,499.0
5289,宜鼎,98000,0.3292,1160.0
6139,亞翔,250000,0.4927,671.0
6187,萬潤,1220000,3.2855,890.0
6223,旺矽,326000,4.7137,4790.0
6488,環球晶,394000,1.0577,864.0
6515,穎崴,42000,0.6978,5415.0
6584,南俊國際,2231000,3.0104,434.0
6669,緯穎,77000,1.1457,5135.0
6805,富世達,109000,0.4088,1265.0
7734,印能科技,56000,0.4867,3090.0
7751,竑騰,310000,1.0283,1070.0
8021,尖點,2501000,2.461,316.5
8299,群聯,366000,1.6906,1515.0
8996,高力,1630000,4.1342,859.0
