股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,323000,3.2723,5075.0
2308,台達電,357000,1.6783,2360.0
2327,國巨*,1600000,2.4555,846.0
2330,台積電,1761000,8.0566,2380.0
2337,旺宏,1465000,0.4767,175.5
2344,華邦電,663000,0.2768,184.5
2345,智邦,1012000,4.9346,2425.0
2360,致茂,370000,2.713,2420.0
2368,金像電,669000,1.722,1275.0
2383,台光電,636000,6.2642,4860.0
2408,南亞科,2432000,2.3398,419.5
2449,京元電子,166000,0.2077,306.5
2454,聯發科,412000,3.6457,4525.0
2455,全新,2827000,2.2819,399.0
2486,一詮,1230000,0.83,253.5
3017,奇鋐,651000,3.5221,2700.0
3036,文曄,947000,1.0062,290.5
3037,欣興,2902000,5.9195,975.0
3081,聯亞,380000,1.9821,2575.0
3105,穩懋,2033000,2.0932,519.0
3131,弘塑,87000,1.2799,3305.0
3163,波若威,676000,3.2992,988.0
3189,景碩,486013,0.7307,743.0
3260,威剛,393000,0.326,469.5
3324,雙鴻,93000,0.3987,1165.0
3443,創意,360000,3.2555,4535.0
3491,昇達科,71000,0.5438,2070.0
3529,力旺,67000,0.8746,3530.0
3533,嘉澤,343000,3.2519,2615.0
3583,辛耘,567000,0.955,845.0
3653,健策,197000,1.4696,3990.0
3661,世芯-KY,293000,2.7634,4575.0
3665,貿聯-KY,667000,2.747,2195.0
3711,日月光投控,1640000,1.9147,590.0
4749,新應材,526000,1.9923,1050.0
4991,環宇-KY,574000,0.8195,702.0
5274,信驊,30000,1.0781,18095.0
5289,宜鼎,157000,0.581,1875.0
5347,世界,2277000,1.2867,171.5
6139,亞翔,259000,0.3909,762.0
6223,旺矽,339000,3.7406,5515.0
6274,台燿,636000,2.1066,1590.0
6442,光聖,310000,3.0332,1880.0
6510,精測,272000,1.7384,3215.0
6515,穎崴,151000,2.5535,8080.0
6531,愛普*,367000,0.8081,1075.0
6584,南俊國際,1485000,2.1088,658.0
6669,緯穎,400000,4.2855,5475.0
6781,AES-KY,198000,0.8877,1130.0
6805,富世達,219000,1.8922,2190.0
7734,印能科技,59000,0.3914,3230.0
7751,竑騰,384000,1.3651,1670.0
7769,鴻勁,142000,2.6594,7175.0
8021,尖點,569920,0.7093,445.0
8046,南電,1058000,1.8601,862.0
8299,群聯,489000,2.6314,2820.0
8358,金居,1728000,1.9651,627.0
8996,高力,1674000,3.3983,1050.0
