股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,294000,1.9617,737.0
2059,川湖,133000,4.1271,3205.0
2308,台達電,506000,4.5153,1010.0
2317,鴻海,323000,0.672,234.5
2330,台積電,569000,8.0883,1670.0
2344,華邦電,1079000,0.8786,95.5
2345,智邦,365000,3.9487,1185.0
2360,致茂,307000,2.1916,811.0
2368,金像電,271000,1.5627,634.0
2382,廣達,363000,0.9017,278.0
2383,台光電,297000,4.2351,1620.0
2408,南亞科,955000,1.7729,208.0
2449,京元電子,440000,1.0555,263.0
2451,創見,950000,1.7295,206.5
3017,奇鋐,366000,4.7759,1450.0
3037,欣興,368000,0.7391,230.0
3131,弘塑,139000,2.0008,1765.0
3163,波若威,631000,2.3683,396.0
3189,景碩,215000,0.3008,168.0
3231,緯創,592000,0.8229,155.0
3260,威剛,826000,2.0779,290.0
3324,雙鴻,230000,2.0627,1005.0
3443,創意,25000,0.4899,2320.0
3529,力旺,74000,1.1415,1650.0
3653,健策,14000,0.3251,2590.0
3661,世芯-KY,30000,0.978,3650.0
3665,貿聯-KY,308000,4.2124,1575.0
4749,新應材,132000,1.1128,961.0
5274,信驊,9000,0.5855,7105.0
5289,宜鼎,158000,0.8431,592.0
5439,高技,123000,0.3408,305.0
5536,聖暉*,253000,1.7289,795.0
6223,旺矽,171000,3.4659,2150.0
6274,台燿,600000,2.5909,475.0
6442,光聖,124000,1.5346,1325.0
6515,穎崴,97000,2.5184,3060.0
6531,愛普*,233000,0.9581,479.0
6584,南俊國際,584000,1.71,322.0
6669,緯穎,84000,3.375,4540.0
6781,AES-KY,183000,2.1335,1290.0
6805,富世達,138000,1.8997,1490.0
7769,鴻勁,88000,2.707,3340.0
8046,南電,147000,0.3124,241.5
8210,勤誠,182000,1.5571,957.0
8299,群聯,343000,4.445,1470.0
8358,金居,700000,1.8205,273.0
8996,高力,366000,1.8677,578.0
