股票代號,股票名稱,股數,持股權重
1303,南亞,5445000,2.3598
1815,富喬,10877000,2.8153
2059,川湖,260000,9.021
2301,光寶科,659000,0.4553
2308,台達電,632000,2.6401
2330,台積電,1306000,7.4683
2345,智邦,1074000,5.3529
2357,華碩,196000,0.4355
2360,致茂,76000,0.3787
2376,技嘉,508000,0.417
2383,台光電,465000,6.0795
2404,漢唐,155000,0.3974
2454,聯發科,266000,2.4113
2455,全新,2753000,2.5288
3008,大立光,343000,4.4473
3017,奇鋐,1001000,6.8811
3026,禾伸堂,261000,0.404
3037,欣興,2482000,6.4243
3081,聯亞,63000,0.4194
3189,景碩,844013,1.6135
3231,緯創,7245000,3.0615
3443,創意,164000,2.1185
3653,健策,33000,0.4096
3661,世芯-KY,215000,1.9335
3665,貿聯-KY,1161000,5.7306
3711,日月光投控,716000,1.0205
4958,臻鼎-KY,1000000,1.0485
5274,信驊,11000,0.4003
5289,宜鼎,98000,0.3704
5347,世界,629000,0.2286
6139,亞翔,250000,0.4562
6187,萬潤,134000,0.3887
6213,聯茂,373000,0.4333
6223,旺矽,268000,3.591
6274,台燿,113000,0.3958
6584,南俊國際,2231000,3.1478
6669,緯穎,77000,1.168
8021,尖點,2682000,2.5088
8046,南電,300000,0.8198
8150,南茂,1957000,0.4132
8996,高力,1630000,4.4937
