股票代號,股票名稱,股數,持股權重
1303,南亞,7149000,1.1
1319,東陽,2563000,0.55
1802,台玻,2065000,0.18
1815,富喬,4454000,0.94
2059,川湖,147000,0.94
2308,台達電,2679000,5.82
2313,華通,5013000,1.4
2317,鴻海,2878000,1.28
2327,國巨*,5677000,3.25
2330,台積電,3065000,10.46
2337,旺宏,8886000,1.27
2345,智邦,2526000,5.71
2357,華碩,2000,0.0
2368,金像電,3321000,4.02
2383,台光電,1499000,4.59
2439,美律,2000,0.0
2449,京元電子,1000,0.0
2454,聯發科,733000,2.11
2884,玉山金,2010,0.0
3008,大立光,3000,0.01
3017,奇鋐,2290000,5.69
3037,欣興,1866000,1.09
3045,台灣大,2000,0.0
3211,順達,570000,0.31
3217,優群,326000,0.1
3376,新日興,727000,0.32
3533,嘉澤,376000,1.04
3583,辛耘,2000,0.0
3653,健策,767000,3.61
3661,世芯-KY,458000,3.05
3665,貿聯-KY,1483848,3.78
3711,日月光投控,2000,0.0
3715,定穎投控,1960,0.0
5269,祥碩,262000,0.66
5274,信驊,142000,2.42
5536,聖暉*,17000,0.02
6139,亞翔,668000,0.77
6191,精成科,3238000,0.72
6223,旺矽,962000,4.32
6274,台燿,5074000,4.63
6488,環球晶,470000,0.45
6510,精測,2000,0.01
6515,穎崴,135000,0.91
6669,緯穎,722000,5.21
6805,富世達,1016000,2.52
8046,南電,2420000,1.49
8210,勤誠,1513000,2.65
8299,群聯,1358000,5.22
8358,金居,2026000,1.09
8996,高力,1000,0.0
