股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.4411,189.0
1815,富喬,10877000,2.2765,90.0
2059,川湖,293000,8.514,12045.0
2308,台達電,632000,2.6917,1790.0
2330,台積電,1406000,7.9455,2415.0
2337,旺宏,1343000,0.4198,136.5
2345,智邦,1080000,5.4407,2215.0
2383,台光電,466000,6.0861,5730.0
2454,聯發科,406000,3.8511,4015.0
2455,全新,2753000,2.3872,384.5
3008,大立光,520000,5.5776,4585.0
3017,奇鋐,1002000,6.5254,2910.0
3037,欣興,2497000,5.8447,1000.0
3189,景碩,840013,1.6689,858.0
3231,緯創,7662000,3.4531,193.5
3260,威剛,358000,0.3425,409.5
3264,欣銓,72000,0.0372,216.5
3443,創意,211000,2.1922,5130.0
3583,辛耘,147000,0.2434,734.0
3661,世芯-KY,215000,2.0064,4055.0
3665,貿聯-KY,1161000,6.0268,2155.0
3711,日月光投控,1629000,2.4177,621.0
4958,臻鼎-KY,1000000,1.1561,471.5
5289,宜鼎,98000,0.3399,1520.0
5347,世界,629000,0.2345,159.5
6139,亞翔,250000,0.4789,811.0
6187,萬潤,801000,1.9845,1155.0
6223,旺矽,326000,4.7631,6600.0
6515,穎崴,42000,0.6857,7170.0
6584,南俊國際,2231000,2.8321,543.0
6669,緯穎,77000,1.0774,6025.0
6805,富世達,109000,0.4603,1835.0
7734,印能科技,56000,0.4268,3350.0
7751,竑騰,270000,0.8797,1315.0
8021,尖點,2682000,2.7781,427.0
8299,群聯,366000,1.7188,2210.0
8996,高力,1630000,4.0961,1170.0
