股票代號,股票名稱,股數,持股權重,收盤價
2059,川湖,191000,3.0979,3345.0
2308,台達電,280000,1.9388,1430.0
2317,鴻海,349000,0.3227,193.0
2330,台積電,806000,7.0189,1810.0
2344,華邦電,663000,0.2897,91.8
2345,智邦,531000,4.138,1590.0
2360,致茂,370000,2.7965,1535.0
2368,金像電,227000,1.0081,905.0
2383,台光電,323000,4.3367,2785.0
2408,南亞科,2432000,2.409,200.5
2449,京元電子,166000,0.2185,259.0
2486,一詮,1230000,0.8372,149.0
3017,奇鋐,370000,3.665,2070.0
3037,欣興,1277000,2.9285,519.0
3105,穩懋,1716000,3.033,376.0
3163,波若威,676000,2.7482,952.0
3189,景碩,457013,0.7122,336.0
3324,雙鴻,64000,0.2764,910.0
3443,創意,66000,0.7296,2320.0
3529,力旺,67000,0.8571,2630.0
3533,嘉澤,343000,3.4217,2045.0
3653,健策,100000,1.8543,3710.0
3661,世芯-KY,59000,0.7561,2705.0
3665,貿聯-KY,100000,0.8966,1915.0
4749,新應材,526000,2.0445,801.0
4991,環宇-KY,511000,1.0075,435.0
5274,信驊,29000,1.5404,11690.0
5289,宜鼎,90000,0.3933,957.0
5347,世界,2277000,1.2613,110.0
5439,高技,205000,0.2718,276.5
6223,旺矽,196000,3.6344,3765.0
6274,台燿,230000,0.6726,621.0
6442,光聖,310000,2.9542,2000.0
6510,精測,142000,2.2365,3165.0
6515,穎崴,111000,3.7987,6605.0
6531,愛普*,367000,0.7925,440.0
6584,南俊國際,566000,1.6208,570.0
6669,緯穎,146000,2.344,3410.0
6781,AES-KY,198000,0.9276,957.0
6805,富世達,219000,1.979,1885.0
7751,竑騰,285000,2.0269,1665.0
7769,鴻勁,142000,2.5698,3835.0
8021,尖點,569920,0.6635,242.5
8046,南電,858000,2.312,568.0
8210,勤誠,173000,0.7301,841.0
8299,群聯,434000,3.3617,1555.0
8358,金居,1728000,1.9712,230.0
8996,高力,715000,3.0477,866.0
