股票代號,股票名稱,股數,持股權重
2059,川湖,293000,5.2538
2303,聯電,7000000,2.6764
2327,國巨*,1566000,3.6249
2330,台積電,1406000,7.9665
2337,旺宏,1343000,0.4469
2345,智邦,977000,5.952
2383,台光電,563000,7.0997
2454,聯發科,406000,3.8574
2455,全新,2753000,2.1432
3008,大立光,420000,4.0001
3017,奇鋐,1009000,6.2051
3037,欣興,2097000,4.4291
3189,景碩,440013,0.7732
3260,威剛,358000,0.3384
3264,欣銓,72000,0.0426
3363,上詮,300000,0.3966
3443,創意,311000,3.2986
3491,昇達科,1000,0.0029
3583,辛耘,566000,1.1211
3661,世芯-KY,215000,2.0872
3665,貿聯-KY,955000,4.2782
3711,日月光投控,1629000,2.5476
5289,宜鼎,98000,0.3713
6139,亞翔,250000,0.5366
6182,合晶,4500000,1.6169
6187,萬潤,1220000,2.9083
6223,旺矽,326000,5.1472
6488,環球晶,174000,0.535
6515,穎崴,120000,2.464
6584,南俊國際,2231000,3.5456
6805,富世達,109000,0.3941
7734,印能科技,56000,0.3811
7751,竑騰,372000,1.2895
8021,尖點,1501000,1.8323
8299,群聯,445000,2.3471
8996,高力,1630000,5.3499
