股票代號,股票名稱,股數,持股權重
1303,南亞,2000,0.0
1319,東陽,1499000,0.2
1326,台化,2000,0.0
1802,台玻,5996000,0.51
1815,富喬,2000,0.0
2002,中鋼,4924000,0.13
2059,川湖,2000,0.01
2308,台達電,3616000,6.74
2313,華通,2000,0.0
2327,國巨*,7937000,2.96
2330,台積電,3418000,9.07
2345,智邦,2660000,5.27
2357,華碩,3000,0.0
2368,金像電,2947000,3.03
2383,台光電,2109000,6.96
2404,漢唐,567000,0.87
2439,美律,3000,0.0
2449,京元電子,4055000,1.67
2454,聯發科,201000,0.5
3008,大立光,5000,0.02
3017,奇鋐,2502000,6.36
3037,欣興,5952000,3.74
3045,台灣大,3000,0.0
3211,順達,1565000,0.7
3217,優群,353000,0.08
3324,雙鴻,156000,0.21
3376,新日興,1395000,0.38
3533,嘉澤,2000,0.0
3583,辛耘,3000,0.0
3653,健策,973000,4.27
3661,世芯-KY,568000,2.59
3665,貿聯-KY,2193848,5.28
3711,日月光投控,1237000,0.61
4979,華星光,1219000,0.68
5274,信驊,104000,1.38
5536,聖暉*,2000,0.0
6139,亞翔,1689000,1.28
6191,精成科,3378000,0.47
6223,旺矽,1139000,4.52
6274,台燿,4965000,3.51
6488,環球晶,1694000,1.11
6510,精測,359000,1.81
6515,穎崴,236000,1.57
6669,緯穎,787000,4.64
6805,富世達,1124000,2.69
8046,南電,4559000,2.93
8210,勤誠,1806000,2.34
8299,群聯,871000,2.19
8358,金居,1864000,0.66
8996,高力,1000,0.0
