股票代號,股票名稱,股數,持股權重,收盤價
1303,南亞,5445000,2.4116,189.0
1815,富喬,10877000,2.294,89.9
2059,川湖,293000,8.2705,12235.0
2308,台達電,632000,2.6511,1885.0
2330,台積電,1406000,7.9572,2435.0
2337,旺宏,1343000,0.4296,136.5
2345,智邦,1080000,5.606,2270.0
2383,台光電,466000,6.2574,5690.0
2454,聯發科,406000,3.82,4225.0
2455,全新,2753000,2.4806,384.0
3008,大立光,520000,5.5776,4660.0
3017,奇鋐,1002000,6.8331,3200.0
3037,欣興,2497000,5.8516,1000.0
3189,景碩,840013,1.689,851.0
3231,緯創,7662000,3.4744,197.0
3260,威剛,358000,0.3435,409.0
3264,欣銓,72000,0.0365,230.5
3443,創意,211000,2.1922,5540.0
3583,辛耘,147000,0.2528,719.0
3661,世芯-KY,215000,2.043,4190.0
3665,貿聯-KY,1161000,5.8632,2205.0
3711,日月光投控,1629000,2.3706,626.0
4958,臻鼎-KY,1000000,1.1049,477.5
5289,宜鼎,98000,0.349,1535.0
5347,世界,629000,0.2351,163.0
6139,亞翔,250000,0.4751,805.0
6187,萬潤,801000,2.1827,1270.0
6223,旺矽,326000,4.7631,6495.0
6515,穎崴,42000,0.7057,6745.0
6584,南俊國際,2231000,2.8389,597.0
6669,緯穎,77000,1.0871,6070.0
6805,富世達,109000,0.4687,1830.0
7734,印能科技,56000,0.4396,3250.0
7751,竑騰,270000,0.8797,1315.0
8021,尖點,2682000,2.6837,429.0
8046,南電,300000,0.8893,1215.0
8299,群聯,366000,1.7188,2280.0
8996,高力,1630000,4.4692,1285.0
