股票代號,股票名稱,股數,持股權重
1303,南亞,2000,0.0
1319,東陽,1499000,0.2
1326,台化,2000,0.0
1802,台玻,5996000,0.51
1815,富喬,2000,0.0
2002,中鋼,4924000,0.14
2059,川湖,2000,0.01
2308,台達電,3203000,5.97
2313,華通,2000,0.0
2327,國巨*,7937000,3.05
2330,台積電,3333000,9.23
2345,智邦,2660000,5.16
2357,華碩,3000,0.0
2368,金像電,2947000,3.1
2383,台光電,1809000,5.88
2404,漢唐,567000,0.84
2439,美律,3000,0.0
2449,京元電子,2976000,1.23
2454,聯發科,201000,0.51
3008,大立光,5000,0.02
3017,奇鋐,2502000,6.5
3037,欣興,5952000,3.69
3045,台灣大,3000,0.0
3211,順達,1565000,0.68
3217,優群,353000,0.08
3324,雙鴻,156000,0.23
3376,新日興,1395000,0.4
3533,嘉澤,2000,0.0
3583,辛耘,3000,0.0
3653,健策,973000,4.16
3661,世芯-KY,568000,2.63
3665,貿聯-KY,2079848,4.97
3711,日月光投控,302000,0.15
4979,華星光,1219000,0.76
5274,信驊,104000,1.34
5536,聖暉*,2000,0.0
6139,亞翔,1689000,1.26
6191,精成科,3378000,0.49
6223,旺矽,1059000,4.18
6274,台燿,4965000,3.62
6488,環球晶,1285000,0.86
6510,精測,293000,1.47
6515,穎崴,236000,1.59
6669,緯穎,756000,4.39
6805,富世達,1124000,2.75
8046,南電,4559000,3.05
8210,勤誠,1633000,2.13
8299,群聯,871000,2.21
8358,金居,1864000,0.73
8996,高力,1000,0.0
