股票代號,股票名稱,股數,持股權重,收盤價
1519,華城,292000,1.9121,786.0
2059,川湖,130000,3.6541,3315.0
2308,台達電,506000,4.5532,1015.0
2317,鴻海,323000,0.6604,230.5
2330,台積電,569000,8.542,1680.0
2344,華邦電,1079000,1.043,97.8
2345,智邦,353000,3.9784,1215.0
2360,致茂,307000,2.53,923.0
2368,金像電,271000,1.5259,637.0
2382,廣達,213000,0.518,283.0
2383,台光電,297000,4.1437,1565.0
2408,南亞科,950000,2.044,217.5
2449,京元電子,438000,1.0263,263.5
2451,創見,945000,2.1679,241.5
3017,奇鋐,366000,4.4184,1375.0
3037,欣興,365000,0.7398,225.5
3131,弘塑,139000,2.2662,1790.0
3163,波若威,631000,2.1025,371.5
3189,景碩,215000,0.3179,168.5
3231,緯創,589000,0.7923,149.0
3260,威剛,826000,2.1047,257.5
3324,雙鴻,230000,1.9364,965.0
3443,創意,25000,0.5456,2365.0
3529,力旺,74000,1.0977,1650.0
3653,健策,14000,0.3049,2565.0
3661,世芯-KY,30000,0.9622,3570.0
3665,貿聯-KY,308000,3.8691,1425.0
4749,新應材,132000,1.0701,919.0
5274,信驊,9000,0.6134,7665.0
5289,宜鼎,158000,0.9079,618.0
5439,高技,123000,0.3413,312.0
5536,聖暉*,253000,1.7917,767.0
6223,旺矽,171000,3.2298,2230.0
6274,台燿,597000,2.4839,466.0
6442,光聖,124000,1.4693,1400.0
6515,穎崴,97000,2.7438,3490.0
6531,愛普*,233000,0.9445,480.0
6584,南俊國際,584000,1.6805,318.0
6669,緯穎,84000,3.48,4240.0
6781,AES-KY,182000,2.0431,1270.0
6805,富世達,128000,1.588,1365.0
7769,鴻勁,88000,2.454,3295.0
8021,尖點,500000,0.8731,215.5
8046,南電,147000,0.3103,240.5
8210,勤誠,162000,1.3292,910.0
8299,群聯,343000,5.195,1630.0
8358,金居,696000,1.5812,258.5
8996,高力,366000,1.8847,635.0
